FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,UDP,10.11.0.2,10.0.0.1,49153,8000,297098,297098,228,228,0,6.50569,0.0285337,1.09027
2,UDP,10.0.0.1,10.11.0.2,49153,49153,5344,5344,119,119,0,3.21867,0.0270476,0.0193984
3,UDP,10.12.74.2,10.0.0.1,49153,9999,969840,969840,1796,1796,0,49.4697,0.0275444,0.260564
4,UDP,10.12.75.2,10.0.0.1,49153,9999,1307880,1307880,2422,2422,0,66.6968,0.0275379,0.354693
5,UDP,10.12.38.2,10.0.0.1,49153,9999,842400,842400,1560,1560,0,42.9665,0.0275426,0.229955
6,UDP,10.12.55.2,10.0.0.1,49153,9999,1073520,1073520,1988,1988,0,54.7462,0.0275383,0.288571
7,UDP,10.12.35.2,10.0.0.1,49153,9999,1027620,1027620,1903,1903,0,52.4023,0.0275367,0.276274
8,UDP,10.12.66.2,10.0.0.1,49153,9999,1003320,1003320,1858,1858,0,51.1653,0.0275378,0.270355
9,UDP,10.12.95.2,10.0.0.1,49153,9999,775440,775440,1436,1436,0,39.5475,0.0275401,0.208497
10,UDP,10.12.34.2,10.0.0.1,49153,9999,950400,950400,1760,1760,0,48.4708,0.0275402,0.259798
11,UDP,10.12.67.2,10.0.0.1,49153,9999,929880,929880,1722,1722,0,47.4281,0.0275424,0.250012
12,UDP,10.12.69.2,10.0.0.1,49153,9999,986580,986580,1827,1827,0,50.3379,0.0275522,0.266379
13,UDP,10.12.12.2,10.0.0.1,49153,9999,1068660,1068660,1979,1979,0,54.5144,0.0275464,0.293766
14,UDP,10.12.81.2,10.0.0.1,49153,9999,776520,776520,1438,1438,0,39.6059,0.0275423,0.210816
15,UDP,10.12.76.2,10.0.0.1,49153,9999,953640,953640,1766,1766,0,48.6346,0.0275394,0.256562
16,UDP,10.12.40.2,10.0.0.1,49153,9999,678240,678240,1256,1256,0,34.5914,0.0275409,0.183802
17,UDP,10.12.48.2,10.0.0.1,49153,9999,1103760,1103760,2044,2044,0,56.2949,0.0275415,0.301691
18,UDP,10.12.53.2,10.0.0.1,49153,9999,1030320,1030320,1908,1908,0,52.5446,0.0275391,0.277261
19,UDP,10.12.2.2,10.0.0.1,49153,9999,893700,893700,1655,1655,0,45.5732,0.0275366,0.24056
20,UDP,10.12.5.2,10.0.0.1,49153,9999,855360,855360,1584,1584,0,43.6214,0.0275388,0.23188
21,UDP,10.12.58.2,10.0.0.1,49153,9999,896940,896940,1661,1661,0,45.737,0.0275358,0.244326
22,UDP,10.12.51.2,10.0.0.1,49153,9999,1027620,1027620,1903,1903,0,52.413,0.0275423,0.28105
23,UDP,10.12.79.2,10.0.0.1,49153,9999,919620,919620,1703,1703,0,46.8941,0.0275362,0.249768
24,UDP,10.12.86.2,10.0.0.1,49153,9999,934740,934740,1731,1731,0,47.6735,0.027541,0.256192
25,UDP,10.12.57.2,10.0.0.1,49153,9999,891000,891000,1650,1650,0,45.4427,0.027541,0.24512
26,UDP,10.12.13.2,10.0.0.1,49153,9999,882900,882900,1635,1635,0,45.0287,0.0275405,0.23794
27,UDP,10.12.63.2,10.0.0.1,49153,9999,887760,887760,1644,1644,0,45.2731,0.0275384,0.239311
28,UDP,10.12.50.2,10.0.0.1,49153,9999,1049760,1049760,1944,1944,0,53.5322,0.0275372,0.290152
29,UDP,10.12.27.2,10.0.0.1,49153,9999,896400,896400,1660,1660,0,45.7102,0.0275363,0.250037
30,UDP,10.12.83.2,10.0.0.1,49153,9999,1148040,1148040,2126,2126,0,58.5449,0.0275376,0.309471
31,UDP,10.12.85.2,10.0.0.1,49153,9999,1273860,1273860,2359,2359,0,64.963,0.0275384,0.343461
32,UDP,10.12.99.2,10.0.0.1,49153,9999,783540,783540,1451,1451,0,39.9538,0.0275353,0.211303
33,UDP,10.12.23.2,10.0.0.1,49153,9999,1091880,1091880,2022,2022,0,55.6761,0.0275352,0.294607
34,UDP,10.12.31.2,10.0.0.1,49153,9999,991980,991980,1837,1837,0,50.5967,0.0275431,0.271821
35,UDP,10.12.54.2,10.0.0.1,49153,9999,901260,901260,1669,1669,0,45.9693,0.027543,0.243187
36,UDP,10.12.80.2,10.0.0.1,49153,9999,1110780,1110780,2057,2057,0,56.6508,0.0275405,0.305058
