Protocolo,Execucao,Timestamp,Sucessos,Tentativas,TaxaSucesso,LatenciaMediaMs,LatenciaMinMs,LatenciaMaxMs,BytesRx,PacotesRx,PacotesEnviadosEst,TaxaEntrega,Fluxos0RTT,VarianteTCP,GargaloBw,GargaloDelay,GargaloErro,ServidorBw,ServidorDelay,AcessoBw,AcessoDelay,WiFi,WiFiPadrao,WiFiTaxa,DisciplinaFila,TraficoFundo,TaxaFundo,NosFundo,NumClientes,ConexoesPorCliente,IntervaloConexoes,TimeoutHandshake,Duracao
TCP,0,2026-06-25-07-33-06,45,45,100.00,112.35,112.32,112.46,0,0,0,0.0,0,ns3::TcpNewReno,100Mbps,20ms,0.0,100Mbps,5ms,10Mbps,2ms,0,80211ac,VhtMcs7,ns3::PfifoFastQueueDisc,1,208333bps,240,45,1,0.5,5.0,30.0
