Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
QUIC,1.55833,55.1734,1,,0
QUIC,2.0694,55.0748,1,,0
QUIC,2.56931,64.9097,1,,0
QUIC,3.06336,55.1784,1,,0
QUIC,5.56042,55.0879,1,,0
QUIC,7.07225,55.1289,1,,0
QUIC,7.56629,55.1651,1,,0
QUIC,8.06338,55.1272,1,,0
QUIC,8.56033,65.1514,1,,0
QUIC,9.06482,55.109,1,,0
QUIC,9.56524,55.0578,1,,0
QUIC,10.0604,55.1381,1,,0
QUIC,12.0684,65.0773,1,,0
QUIC,13.0583,55.1445,1,,0
QUIC,14.0664,55.1384,1,,0
QUIC,14.5684,55.1745,1,,0
QUIC,15.0663,54.974,1,,0
QUIC,17.0703,55.1852,1,,0
QUIC,19.0634,55.0938,1,,0
QUIC,4.06728,-1,0,Timeout,0
QUIC,19.5632,55.1086,1,,0
QUIC,20.0684,55.0812,1,,0
QUIC,20.5683,74.6524,1,,0
QUIC,21.0623,55.12,1,,0
QUIC,6.55838,-1,0,Timeout,0
QUIC,11.0633,-1,0,Timeout,0
QUIC,16.0636,-1,0,Timeout,0
QUIC,18.0624,-1,0,NoShortPacket,0
QUIC,22.5744,-1,0,NoShortPacket,0
