FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,TCP,10.10.0.2,10.0.0.1,49153,5000,3424,3368,8,7,1,0.196331,0.0280472,0.00813395
2,TCP,10.10.1.2,10.0.0.1,49153,5001,6272,3368,9,7,2,0.194754,0.027822,0.00850495
3,TCP,10.0.0.1,10.10.1.2,5001,49153,220,168,4,3,1,0.0813829,0.0271276,0.000431824
4,TCP,10.10.2.2,10.0.0.1,49153,5002,3368,3368,7,7,0,0.195875,0.0279821,0.0862713
5,UDP,10.12.22.2,10.0.0.1,49153,9999,3141720,2699460,5818,4999,468,137.62,0.0275295,0.729261
6,UDP,10.12.6.2,10.0.0.1,49153,9999,2410560,2050380,4464,3797,466,104.547,0.0275342,0.550878
7,UDP,10.12.1.2,10.0.0.1,49153,9999,2946240,2494260,5456,4619,683,127.156,0.0275289,0.670169
8,TCP,10.0.0.1,10.10.2.2,5002,49153,108,108,2,2,0,0.0541075,0.0270538,0.015569
9,UDP,10.12.4.2,10.0.0.1,49153,9999,3559140,3061260,6591,5669,661,156.064,0.0275294,0.823923
10,UDP,10.12.5.2,10.0.0.1,49153,9999,2549880,2160540,4722,4001,570,110.13,0.0275256,0.603692
11,UDP,10.12.16.2,10.0.0.1,49153,9999,3581820,3079080,6633,5702,706,156.986,0.0275318,0.837046
12,TCP,10.10.3.2,10.0.0.1,49153,5003,220,108,4,2,2,0.05418,0.02709,9.54255e-05
13,UDP,10.12.17.2,10.0.0.1,49153,9999,3409020,2869560,6313,5314,666,146.262,0.027524,0.773254
14,UDP,10.12.9.2,10.0.0.1,49153,9999,3585600,3041280,6640,5632,695,155.035,0.0275276,0.828356
15,UDP,10.12.18.2,10.0.0.1,49153,9999,3015360,2563920,5584,4748,615,130.68,0.0275232,0.715363
16,TCP,10.10.4.2,10.0.0.1,49153,5004,4888,3376,9,7,2,0.19596,0.0279943,0.0124666
17,UDP,10.12.29.2,10.0.0.1,49153,9999,3416040,2924640,6326,5416,669,149.094,0.0275284,0.846896
18,UDP,10.12.10.2,10.0.0.1,49153,9999,3403620,2893860,6303,5359,643,147.502,0.0275242,0.782437
19,TCP,10.0.0.1,10.10.4.2,5004,49153,228,228,4,4,0,0.108256,0.027064,0.00172817
