Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1.2,132.521,1,Pending,0
TCP,1,1172,1,Pending,0
TCP,1.1,1174.97,1,Pending,0
TCP,1.3,119.483,1,Pending,0
TCP,1.5,122.694,1,Pending,0
TCP,1.4,1120.99,1,Pending,0
TCP,1.6,3116.37,1,Pending,0
TCP,1.7,115.47,1,Pending,0
TCP,1.8,114.612,1,Pending,0
TCP,1.9,114.609,1,Pending,0
TCP,2,117.606,1,Pending,0
TCP,2.1,116.594,1,Pending,0
TCP,2.2,119.485,1,Pending,0
TCP,2.3,118.558,1,Pending,0
TCP,2.4,122.583,1,Pending,0
TCP,2.5,1120.2,1,Pending,0
TCP,2.6,1115.19,1,Pending,0
TCP,2.7,123.451,1,Pending,0
TCP,2.8,121.427,1,Pending,0
TCP,2.9,1118.17,1,Pending,0
TCP,3,1118.51,1,Pending,0
TCP,3.1,114.642,1,Pending,0
TCP,3.2,115.503,1,Pending,0
TCP,3.3,1171.07,1,Pending,0
TCP,3.4,121.491,1,Pending,0
TCP,3.5,123.446,1,Pending,0
TCP,3.6,3113.27,1,Pending,0
TCP,3.7,3119.27,1,Pending,0
TCP,3.8,3114.28,1,Pending,0
TCP,3.9,124.578,1,Pending,0
TCP,4,117.946,1,Pending,0
TCP,4.1,117.772,1,Pending,0
TCP,4.2,125.546,1,Pending,0
TCP,4.3,119.581,1,Pending,0
TCP,4.4,115.508,1,Pending,0
TCP,4.5,118.628,1,Pending,0
TCP,4.6,118.533,1,Pending,0
TCP,4.7,121.431,1,Pending,0
TCP,4.8,121.518,1,Pending,0
TCP,4.9,1175.05,1,Pending,0
TCP,5,126.66,1,Pending,0
TCP,5.1,123.705,1,Pending,0
TCP,5.2,115.693,1,Pending,0
TCP,5.3,128.568,1,Pending,0
TCP,5.4,3181.93,1,Pending,0
