Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1.2,133.916,1,Pending,0
TCP,1.1,1181.88,1,Pending,0
TCP,1.7,130.777,1,Pending,0
TCP,1,1190.36,1,Pending,0
TCP,1.4,125.082,1,Pending,0
TCP,1.3,118.602,1,Pending,0
TCP,1.8,113.795,1,Pending,0
TCP,2,1114.65,1,Pending,0
TCP,1.5,121.525,1,Pending,0
TCP,1.6,114.929,1,Pending,0
TCP,2.1,118.476,1,Pending,0
TCP,1.9,1120.69,1,Pending,0
TCP,2.2,115.752,1,Pending,0
TCP,2.3,124.616,1,Pending,0
TCP,2.4,126.548,1,Pending,0
TCP,2.5,1118.43,1,Pending,0
TCP,2.6,126.389,1,Pending,0
TCP,2.7,1173.56,1,Pending,0
TCP,2.8,1167.62,1,Pending,0
TCP,2.9,3119.98,1,Pending,0
TCP,3,125.162,1,Pending,0
TCP,3.1,121.528,1,Pending,0
TCP,3.2,117.462,1,Pending,0
TCP,3.3,1125.22,1,Pending,0
TCP,3.4,1125.34,1,Pending,0
TCP,3.5,1115.7,1,Pending,0
TCP,3.6,118.119,1,Pending,0
TCP,3.7,1117.62,1,Pending,0
TCP,3.8,126.633,1,Pending,0
TCP,3.9,122.63,1,Pending,0
TCP,4,124.355,1,Pending,0
TCP,4.1,118.844,1,Pending,0
TCP,4.2,119.537,1,Pending,0
TCP,4.3,1173.05,1,Pending,0
TCP,4.4,121.264,1,Pending,0
TCP,4.5,126.479,1,Pending,0
TCP,4.6,125.639,1,Pending,0
TCP,4.7,3115.09,1,Pending,0
TCP,4.8,116.198,1,Pending,0
TCP,4.9,128.383,1,Pending,0
TCP,5,126.589,1,Pending,0
TCP,5.1,118.153,1,Pending,0
TCP,5.2,127.374,1,Pending,0
TCP,5.3,129.55,1,Pending,0
TCP,5.4,117.139,1,Pending,0
