Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
QUIC,1.05624,55.1534,1,,0
QUIC,1.07205,62.6238,1,,0
QUIC,1.07837,56.7778,1,,0
QUIC,1.07938,57.3196,1,,0
QUIC,1.08463,55.0649,1,,0
QUIC,1.08567,55.2029,1,,0
QUIC,1.08713,55.1255,1,,0
QUIC,1.07662,67.9379,1,,0
QUIC,1.09036,55.8725,1,,0
QUIC,1.09325,55.2893,1,,0
QUIC,1.09344,56.2028,1,,0
QUIC,1.09452,56.522,1,,0
QUIC,1.09552,56.2817,1,,0
QUIC,1.09772,55.0795,1,,0
QUIC,1.10213,56.7417,1,,0
QUIC,1.10322,56.3199,1,,0
QUIC,1.10695,56.6733,1,,0
QUIC,2.07647,90.5438,1,,0
QUIC,2.0763,92.344,1,,0
QUIC,2.08996,90.0767,1,,0
QUIC,3.28714,82.8698,1,,0
