FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,TCP,10.10.0.2,10.0.0.1,49153,5000,4876,3316,9,6,3,0.168894,0.028149,0.00615164
2,TCP,10.10.1.2,10.0.0.1,49153,5001,4924,3368,10,7,3,0.19466,0.0278085,0.00646489
3,TCP,10.0.0.1,10.10.1.2,5001,49153,220,116,4,2,2,0.054331,0.0271655,0.000834314
4,TCP,10.10.2.2,10.0.0.1,49153,5002,3376,3376,7,7,0,0.195883,0.0279832,0.0243108
5,TCP,10.0.0.1,10.10.2.2,5002,49153,108,108,2,2,0,0.0541075,0.0270538,0.015569
6,UDP,10.12.22.2,10.0.0.1,49153,9999,3770280,3224340,6982,5971,734,164.374,0.0275288,0.866522
7,UDP,10.12.15.2,10.0.0.1,49153,9999,2616300,2208060,4845,4089,585,112.557,0.0275267,0.605791
8,UDP,10.12.19.2,10.0.0.1,49153,9999,2700540,2324160,5001,4304,377,118.492,0.0275308,0.62467
9,UDP,10.12.16.2,10.0.0.1,49153,9999,3865320,3280500,7158,6075,805,167.216,0.0275252,0.889932
10,UDP,10.12.11.2,10.0.0.1,49153,9999,2955420,2518560,5473,4664,616,128.385,0.0275267,0.677228
11,UDP,10.12.1.2,10.0.0.1,49153,9999,3134700,2678940,5805,4961,600,136.571,0.027529,0.722329
12,TCP,10.10.3.2,10.0.0.1,49153,5003,220,108,4,2,2,0.0541537,0.0270769,9.54258e-05
13,UDP,10.12.6.2,10.0.0.1,49153,9999,3251340,2778840,6021,5146,575,141.671,0.0275302,0.754729
14,UDP,10.12.21.2,10.0.0.1,49153,9999,3694680,3133080,6842,5802,767,159.701,0.0275251,0.844383
15,UDP,10.12.8.2,10.0.0.1,49153,9999,2897640,2453760,5366,4544,597,125.082,0.0275269,0.661514
16,UDP,10.12.3.2,10.0.0.1,49153,9999,3283740,2826900,6081,5235,656,144.102,0.0275266,0.762183
17,UDP,10.12.2.2,10.0.0.1,49153,9999,3056400,2574720,5660,4768,621,131.27,0.0275314,0.69537
18,UDP,10.12.14.2,10.0.0.1,49153,9999,3083940,2640600,5711,4890,568,134.622,0.02753,0.713217
19,UDP,10.12.27.2,10.0.0.1,49153,9999,3203280,2723760,5932,5044,644,138.859,0.0275295,0.741519
20,TCP,10.10.4.2,10.0.0.1,49153,5004,4820,3368,8,7,1,0.194845,0.0278351,0.0230942
21,UDP,10.12.23.2,10.0.0.1,49153,9999,3252960,2749680,6024,5092,705,140.178,0.0275291,0.752719
22,TCP,10.0.0.1,10.10.4.2,5004,49153,220,168,4,3,1,0.0813829,0.0271276,0.00120974
23,UDP,10.12.28.2,10.0.0.1,49153,9999,2212380,1909440,4097,3536,332,97.3216,0.0275231,0.525277
24,UDP,10.12.12.2,10.0.0.1,49153,9999,3237840,2769120,5996,5128,618,141.135,0.0275225,0.750869
25,UDP,10.12.9.2,10.0.0.1,49153,9999,2752380,2332800,5097,4320,544,118.914,0.0275263,0.635906
26,UDP,10.12.5.2,10.0.0.1,49153,9999,3773520,3194640,6988,5916,752,162.849,0.0275268,0.888033
27,UDP,10.12.26.2,10.0.0.1,49153,9999,3855060,3286440,7139,6086,699,167.521,0.0275256,0.913595
28,UDP,10.12.20.2,10.0.0.1,49153,9999,2806380,2381400,5197,4410,509,121.375,0.0275226,0.654489
29,UDP,10.12.10.2,10.0.0.1,49153,9999,3882600,3312900,7190,6135,698,168.874,0.0275263,0.910952
30,UDP,10.12.4.2,10.0.0.1,49153,9999,2284740,1950480,4231,3612,430,99.4315,0.0275281,0.538883
31,UDP,10.12.13.2,10.0.0.1,49153,9999,3237300,2752380,5995,5097,558,140.288,0.0275236,0.763376
32,UDP,10.12.18.2,10.0.0.1,49153,9999,3216240,2732400,5956,5060,524,139.311,0.0275319,0.760375
33,UDP,10.12.7.2,10.0.0.1,49153,9999,3477060,2937600,6439,5440,533,149.736,0.0275249,0.818478
34,UDP,10.12.17.2,10.0.0.1,49153,9999,3558600,3000780,6590,5557,720,152.99,0.027531,0.84878
35,UDP,10.12.0.2,10.0.0.1,49153,9999,3039660,2603880,5629,4822,561,132.745,0.0275291,0.731173
36,UDP,10.12.25.2,10.0.0.1,49153,9999,2871720,2441880,5318,4522,513,124.478,0.0275271,0.689435
37,UDP,10.12.29.2,10.0.0.1,49153,9999,3143340,2656800,5821,4920,575,135.421,0.0275246,0.762984
38,UDP,10.12.24.2,10.0.0.1,49153,9999,2927880,2473200,5422,4580,650,126.076,0.0275274,0.711574
39,TCP,10.0.0.1,10.10.0.2,5000,49153,228,228,4,4,0,0.108227,0.0270566,0.00172817
40,TCP,10.0.0.1,10.10.3.2,5003,49153,56,56,1,1,0,0.0270557,0.0270557,0
