Protocolo,Execucao,Timestamp,Sucessos,Tentativas,TaxaSucesso,LatenciaMediaMs,LatenciaMinMs,LatenciaMaxMs,BytesRx,PacotesRx,PacotesEnviadosEst,TaxaEntrega,Fluxos0RTT,VarianteTCP,GargaloBw,GargaloDelay,GargaloErro,ServidorBw,ServidorDelay,AcessoBw,AcessoDelay,WiFi,WiFiPadrao,WiFiTaxa,DisciplinaFila,TraficoFundo,TaxaFundo,NosFundo,NumClientes,ConexoesPorCliente,IntervaloConexoes,TimeoutHandshake,Duracao
TCP,0,2026-06-25-07-33-47,4,5,80.00,1889.49,1110.95,4112.34,0,0,0,0.0,0,ns3::TcpNewReno,100Mbps,20ms,0.1,100Mbps,5ms,10Mbps,2ms,0,80211ac,VhtMcs7,ns3::PfifoFastQueueDisc,1,1666666bps,30,5,1,0.5,5.0,30.0
