FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,UDP,10.11.0.2,10.0.0.1,49153,8000,1249,0,1,0,1,0,0,0
2,UDP,10.12.6.2,10.0.0.1,49153,9999,1208520,1038960,2238,1924,258,52.9616,0.0275268,0.279083
3,UDP,10.12.27.2,10.0.0.1,49153,9999,1028700,859140,1905,1591,213,43.7946,0.0275265,0.230764
4,UDP,10.12.32.2,10.0.0.1,49153,9999,1237140,1057860,2291,1959,243,53.9287,0.0275287,0.286468
5,UDP,10.12.73.2,10.0.0.1,49153,9999,1178820,1001160,2183,1854,260,51.0434,0.0275315,0.275273
6,UDP,10.12.2.2,10.0.0.1,49153,9999,1028700,883980,1905,1637,152,45.0609,0.0275265,0.24271
7,UDP,10.12.42.2,10.0.0.1,49153,9999,912060,767880,1689,1422,194,39.1446,0.0275279,0.206434
8,UDP,10.12.47.2,10.0.0.1,49153,9999,867240,721980,1606,1337,209,36.8009,0.027525,0.194379
9,UDP,10.12.4.2,10.0.0.1,49153,9999,854280,732240,1582,1356,157,37.3237,0.0275249,0.203199
10,UDP,10.12.49.2,10.0.0.1,49153,9999,871560,746820,1614,1383,179,38.0735,0.0275296,0.200827
11,UDP,10.12.83.2,10.0.0.1,49153,9999,896940,765720,1661,1418,159,39.0294,0.0275243,0.206467
12,UDP,10.12.63.2,10.0.0.1,49153,9999,976860,827820,1809,1533,171,42.1961,0.0275252,0.222709
13,UDP,10.12.39.2,10.0.0.1,49153,9999,1049760,895320,1944,1658,213,45.6451,0.0275302,0.243032
14,UDP,10.12.1.2,10.0.0.1,49153,9999,1079460,910980,1999,1687,224,46.4371,0.0275265,0.24578
15,UDP,10.12.59.2,10.0.0.1,49153,9999,964980,819180,1787,1517,211,41.7578,0.0275265,0.220551
16,UDP,10.12.54.2,10.0.0.1,49153,9999,822420,706860,1523,1309,171,36.0388,0.0275315,0.190404
17,UDP,10.12.71.2,10.0.0.1,49153,9999,1008180,846180,1867,1567,196,43.1374,0.0275286,0.227936
18,UDP,10.12.72.2,10.0.0.1,49153,9999,980640,838080,1816,1552,217,42.721,0.0275264,0.225799
19,UDP,10.12.55.2,10.0.0.1,49153,9999,880200,750060,1630,1389,177,38.2316,0.0275245,0.202134
20,UDP,10.12.77.2,10.0.0.1,49153,9999,837540,715500,1551,1325,114,36.4812,0.027533,0.192858
