FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,UDP,10.11.0.2,10.0.0.1,49153,8000,1249,0,1,0,1,0,0,0
2,UDP,10.12.22.2,10.0.0.1,49153,9999,3770280,3190320,6982,5908,800,162.64,0.0275289,0.857379
3,UDP,10.12.15.2,10.0.0.1,49153,9999,2616300,2227500,4845,4125,559,113.547,0.0275266,0.611124
4,UDP,10.12.19.2,10.0.0.1,49153,9999,2700540,2293380,5001,4247,418,116.923,0.0275308,0.616397
5,UDP,10.12.16.2,10.0.0.1,49153,9999,3865320,3301560,7158,6114,776,168.29,0.0275253,0.895645
6,UDP,10.12.11.2,10.0.0.1,49153,9999,2955420,2510460,5473,4649,643,127.971,0.0275266,0.675049
7,UDP,10.12.1.2,10.0.0.1,49153,9999,3134700,2678940,5805,4961,641,136.571,0.027529,0.722329
8,UDP,10.12.6.2,10.0.0.1,49153,9999,3251340,2763720,6021,5118,590,140.9,0.0275302,0.750623
9,UDP,10.12.21.2,10.0.0.1,49153,9999,3694680,3127680,6842,5792,748,159.426,0.0275251,0.842927
10,UDP,10.12.8.2,10.0.0.1,49153,9999,2897640,2457000,5366,4550,605,125.247,0.0275269,0.662388
11,UDP,10.12.3.2,10.0.0.1,49153,9999,3283740,2800440,6081,5186,641,142.754,0.0275267,0.755049
12,UDP,10.12.2.2,10.0.0.1,49153,9999,3056400,2583360,5660,4784,633,131.711,0.0275315,0.697703
13,UDP,10.12.14.2,10.0.0.1,49153,9999,3083940,2618460,5711,4849,622,133.494,0.0275301,0.707237
14,UDP,10.12.27.2,10.0.0.1,49153,9999,3203280,2700540,5932,5001,679,137.675,0.0275295,0.735197
15,UDP,10.12.23.2,10.0.0.1,49153,9999,3252960,2749680,6024,5092,698,140.177,0.0275289,0.752719
16,UDP,10.12.28.2,10.0.0.1,49153,9999,2212380,1906740,4097,3531,336,97.1843,0.0275232,0.524534
17,UDP,10.12.12.2,10.0.0.1,49153,9999,3237840,2745900,5996,5085,608,139.952,0.0275226,0.744573
18,UDP,10.11.1.2,10.0.0.1,49153,8000,26419,17335,17,11,8,0.319521,0.0290474,0.217957
19,UDP,10.0.0.1,10.11.1.2,49153,49153,491,403,10,8,2,0.216451,0.0270563,0.00501619
20,UDP,10.12.9.2,10.0.0.1,49153,9999,2752380,2360340,5097,4371,499,120.317,0.0275262,0.643413
21,UDP,10.12.5.2,10.0.0.1,49153,9999,3773520,3197340,6988,5921,739,162.986,0.0275268,0.888784
22,UDP,10.12.26.2,10.0.0.1,49153,9999,3855060,3286980,7139,6087,715,167.549,0.0275257,0.913745
23,UDP,10.12.20.2,10.0.0.1,49153,9999,2806380,2408940,5197,4461,484,122.779,0.0275227,0.662058
24,UDP,10.12.10.2,10.0.0.1,49153,9999,3882600,3282660,7190,6079,739,167.333,0.0275264,0.902637
25,UDP,10.11.2.2,10.0.0.1,49153,8000,1249,0,1,0,1,0,0,0
26,UDP,10.12.4.2,10.0.0.1,49153,9999,2284740,1940760,4231,3594,452,98.9363,0.0275282,0.536197
27,UDP,10.12.13.2,10.0.0.1,49153,9999,3237300,2751300,5995,5095,543,140.233,0.0275236,0.763076
28,UDP,10.12.18.2,10.0.0.1,49153,9999,3216240,2714580,5956,5027,562,138.402,0.0275318,0.755417
29,UDP,10.12.7.2,10.0.0.1,49153,9999,3477060,2966760,6439,5494,525,151.221,0.0275248,0.826603
30,UDP,10.12.17.2,10.0.0.1,49153,9999,3558600,3002400,6590,5560,731,153.072,0.027531,0.849238
31,UDP,10.12.0.2,10.0.0.1,49153,9999,3039660,2589840,5629,4796,583,132.03,0.0275291,0.72723
32,UDP,10.11.3.2,10.0.0.1,49153,8000,14300,11293,10,8,2,0.230993,0.0288741,0.599005
33,UDP,10.0.0.1,10.11.3.2,49154,49153,200,152,4,3,1,0.0812,0.0270667,0.00732387
34,UDP,10.12.25.2,10.0.0.1,49153,9999,2871720,2447820,5318,4533,484,124.78,0.0275271,0.691112
35,UDP,10.12.29.2,10.0.0.1,49153,9999,3143340,2654640,5821,4916,575,135.312,0.0275248,0.762364
36,UDP,10.11.4.2,10.0.0.1,49153,8000,15756,11424,14,10,4,0.285161,0.0285161,0.432973
37,UDP,10.0.0.1,10.11.4.2,49155,49153,365,365,6,6,0,0.162478,0.0270797,0.0187422
38,UDP,10.12.24.2,10.0.0.1,49153,9999,2927880,2487780,5422,4607,623,126.819,0.0275275,0.715769
