FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,UDP,10.11.0.2,10.0.0.1,49153,8000,1249,0,1,0,1,0,0,0
2,UDP,10.12.22.2,10.0.0.1,49153,9999,2262060,1898100,4189,3515,498,95.3889,0.0271377,0.510145
3,UDP,10.12.15.2,10.0.0.1,49153,9999,1569780,1324620,2907,2453,355,66.5643,0.0271359,0.363436
4,UDP,10.12.19.2,10.0.0.1,49153,9999,1620000,1369440,3000,2536,240,68.8086,0.0271327,0.368118
5,UDP,10.12.16.2,10.0.0.1,49153,9999,2319300,1978560,4295,3664,471,99.4173,0.0271335,0.536757
6,UDP,10.12.11.2,10.0.0.1,49153,9999,1773360,1497420,3284,2773,391,75.2407,0.0271333,0.402659
7,UDP,10.12.1.2,10.0.0.1,49153,9999,1880820,1603800,3483,2970,356,80.5924,0.0271355,0.43246
8,UDP,10.12.6.2,10.0.0.1,49153,9999,1950480,1653480,3612,3062,382,83.0832,0.0271336,0.449145
9,UDP,10.12.21.2,10.0.0.1,49153,9999,2216700,1873260,4105,3469,450,94.1303,0.0271347,0.504896
10,UDP,10.12.8.2,10.0.0.1,49153,9999,1738800,1486620,3220,2753,340,74.6955,0.0271324,0.400781
11,UDP,10.12.3.2,10.0.0.1,49153,9999,1969920,1674000,3648,3100,403,84.1183,0.0271349,0.451403
12,UDP,10.12.2.2,10.0.0.1,49153,9999,1833840,1570860,3396,2909,360,78.9281,0.0271324,0.424275
13,UDP,10.12.14.2,10.0.0.1,49153,9999,1850040,1588140,3426,2941,348,79.8099,0.027137,0.42901
14,UDP,10.12.27.2,10.0.0.1,49153,9999,1921860,1661040,3559,3076,364,83.4721,0.0271366,0.452241
15,UDP,10.12.23.2,10.0.0.1,49153,9999,1951560,1668060,3614,3089,403,83.8146,0.0271332,0.456679
16,UDP,10.12.28.2,10.0.0.1,49153,9999,1327320,1136160,2458,2104,233,57.0895,0.0271338,0.312578
17,UDP,10.12.12.2,10.0.0.1,49153,9999,1942920,1644840,3598,3046,361,82.6564,0.0271361,0.446012
18,UDP,10.11.1.2,10.0.0.1,49153,8000,106645,70278,64,42,26,1.15006,0.0273824,0.391173
19,UDP,10.0.0.1,10.11.1.2,49153,49153,1675,1565,29,27,2,0.729406,0.027015,0.00871266
20,UDP,10.12.9.2,10.0.0.1,49153,9999,1651320,1400760,3058,2594,317,70.3839,0.0271333,0.38187
21,UDP,10.12.5.2,10.0.0.1,49153,9999,2264220,1945620,4193,3603,385,97.7665,0.0271347,0.540851
22,UDP,10.12.26.2,10.0.0.1,49153,9999,2312820,1960200,4283,3630,461,98.4912,0.0271326,0.544977
23,UDP,10.12.20.2,10.0.0.1,49153,9999,1683720,1421820,3118,2633,311,71.4405,0.0271328,0.390797
24,UDP,10.12.10.2,10.0.0.1,49153,9999,2329560,1984500,4314,3675,435,99.7142,0.0271331,0.545711
25,UDP,10.11.2.2,10.0.0.1,49153,8000,8517,7266,6,5,1,0.137102,0.0274205,0.782152
26,UDP,10.0.0.1,10.11.2.2,49154,49153,107,50,2,1,1,0.0270178,0.0270178,400000
27,UDP,10.12.4.2,10.0.0.1,49153,9999,1370520,1151280,2538,2132,282,57.8553,0.0271366,0.318123
28,UDP,10.12.13.2,10.0.0.1,49153,9999,1942380,1639440,3597,3036,339,82.3901,0.0271377,0.454726
29,UDP,10.12.18.2,10.0.0.1,49153,9999,1929420,1643220,3573,3043,301,82.5651,0.0271328,0.457342
30,UDP,10.12.7.2,10.0.0.1,49153,9999,2086020,1775520,3863,3288,297,89.219,0.0271347,0.494754
31,UDP,10.12.17.2,10.0.0.1,49153,9999,2135160,1816560,3954,3364,410,91.2769,0.0271334,0.513849
32,UDP,10.12.0.2,10.0.0.1,49153,9999,1823580,1562760,3377,2894,328,78.525,0.0271337,0.438875
33,UDP,10.11.3.2,10.0.0.1,49153,8000,73662,56954,50,40,10,1.09432,0.0273579,0.412012
34,UDP,10.0.0.1,10.11.3.2,49155,49153,1127,938,22,18,4,0.486243,0.0270135,0.00669442
35,UDP,10.12.25.2,10.0.0.1,49153,9999,1722600,1459620,3190,2703,298,73.3455,0.0271348,0.412178
36,UDP,10.12.29.2,10.0.0.1,49153,9999,1886220,1585440,3493,2936,351,79.672,0.0271362,0.455309
37,UDP,10.11.4.2,10.0.0.1,49153,8000,14305,8464,14,9,5,0.245818,0.0273131,0.341534
38,UDP,10.0.0.1,10.11.4.2,49156,49153,452,407,8,7,1,0.189114,0.0270163,0.0226208
39,UDP,10.12.24.2,10.0.0.1,49153,9999,1756620,1502280,3253,2782,378,75.5038,0.0271401,0.432265
