Protocolo,Execucao,Timestamp,Sucessos,Tentativas,TaxaSucesso,LatenciaMediaMs,LatenciaMinMs,LatenciaMaxMs,BytesRx,PacotesRx,PacotesEnviadosEst,TaxaEntrega,Fluxos0RTT,VarianteTCP,GargaloBw,GargaloDelay,GargaloErro,ServidorBw,ServidorDelay,AcessoBw,AcessoDelay,WiFi,WiFiPadrao,WiFiTaxa,DisciplinaFila,TraficoFundo,TaxaFundo,NosFundo,NumClientes,ConexoesPorCliente,IntervaloConexoes,TimeoutHandshake,Duracao
TCP,0,2026-06-25-08-06-28,22,45,48.89,2637.06,122.80,11398.65,0,0,0,0.0,0,ns3::TcpNewReno,100Mbps,20ms,0.1,100Mbps,5ms,10Mbps,2ms,1,80211ac,VhtMcs7,ns3::PfifoFastQueueDisc,1,500000bps,100,45,1,0.5,5.0,30.0
