Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
QUIC,4.06642,56.5834,1,,0
QUIC,4.56627,55.0688,1,,0
QUIC,5.56217,55.1577,1,,0
QUIC,6.06031,55.0791,1,,0
QUIC,7.06233,54.9126,1,,0
QUIC,7.56619,64.6642,1,,0
QUIC,8.56226,55.1413,1,,0
QUIC,11.0702,55.0842,1,,0
QUIC,11.5603,55.0887,1,,0
QUIC,13.0724,55.1407,1,,0
QUIC,13.5663,54.9091,1,,0
QUIC,14.0654,55.1204,1,,0
QUIC,14.5733,55.1115,1,,0
QUIC,15.5613,65.0264,1,,0
QUIC,16.0663,55.2623,1,,0
QUIC,16.5733,55.1357,1,,0
QUIC,1.56326,-1,0,Timeout,0
QUIC,17.0633,55.1222,1,,0
QUIC,2.06329,-1,0,Timeout,0
QUIC,17.5643,80.3881,1,,0
QUIC,18.0673,65.0986,1,,0
QUIC,3.56525,-1,0,Timeout,0
QUIC,19.0703,55.0938,1,,0
QUIC,20.0694,74.6561,1,,0
QUIC,5.06822,-1,0,Timeout,0
QUIC,20.5653,74.6567,1,,0
QUIC,22.0702,74.6653,1,,0
QUIC,23.0702,55.1122,1,,0
QUIC,10.0652,-1,0,Timeout,0
QUIC,15.0614,-1,0,Timeout,0
QUIC,18.5623,-1,0,NoShortPacket,0
QUIC,19.5682,-1,0,NoShortPacket,0
QUIC,22.5654,-1,0,NoShortPacket,0
