Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
QUIC,1.05432,54.5669,1,,0
QUIC,1.55432,54.5669,1,,0
QUIC,2.05435,54.5669,1,,0
QUIC,2.55432,54.5669,1,,0
QUIC,3.05432,54.5669,1,,0
QUIC,3.55432,54.5669,1,,0
QUIC,4.05432,54.5669,1,,0
QUIC,4.55435,54.6352,1,,0
QUIC,5.05432,54.5669,1,,0
QUIC,5.55432,54.5669,1,,0
QUIC,6.05433,54.5906,1,,0
QUIC,6.55432,54.5781,1,,0
QUIC,7.05432,54.5669,1,,0
QUIC,7.55432,54.6773,1,,0
QUIC,8.05432,54.5906,1,,0
QUIC,8.55432,54.5906,1,,0
QUIC,9.05432,54.6612,1,,0
QUIC,9.55432,54.5669,1,,0
QUIC,10.0543,54.5669,1,,0
QUIC,10.5543,54.636,1,,0
QUIC,11.0544,54.6066,1,,0
QUIC,11.5543,54.5906,1,,0
QUIC,12.0543,54.5906,1,,0
QUIC,12.5543,54.6654,1,,0
QUIC,13.0543,54.5669,1,,0
QUIC,13.5543,54.6339,1,,0
QUIC,14.0543,54.5906,1,,0
QUIC,14.5543,54.5669,1,,0
QUIC,15.0543,54.7246,1,,0
QUIC,15.5543,54.6339,1,,0
QUIC,16.0543,54.5669,1,,0
QUIC,16.5543,54.5906,1,,0
QUIC,17.0543,54.5669,1,,0
QUIC,17.5543,54.5669,1,,0
QUIC,18.0543,54.5906,1,,0
QUIC,18.5543,54.6759,1,,0
QUIC,19.0543,54.5669,1,,0
QUIC,19.5543,54.6705,1,,0
QUIC,20.0544,54.7206,1,,0
QUIC,20.5543,54.5906,1,,0
QUIC,21.0543,54.6028,1,,0
QUIC,21.5543,54.6339,1,,0
QUIC,22.0543,54.6339,1,,0
QUIC,22.5543,54.5669,1,,0
QUIC,23.0543,54.5906,1,,0
