FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,UDP,10.11.0.2,10.0.0.1,49153,8000,307246,277051,218,197,34,11.2917,0.0573184,0.585838
2,UDP,10.11.1.2,10.0.0.1,49153,8000,2590799,2474781,1875,1798,111,104.258,0.0579855,0.657485
3,UDP,10.11.2.2,10.0.0.1,49153,8000,128190,104016,86,72,24,3.76258,0.0522581,0.683902
4,UDP,10.11.3.2,10.0.0.1,49153,8000,146052,124940,98,85,24,4.63639,0.0545458,0.854908
5,UDP,10.11.4.2,10.0.0.1,49153,8000,2585090,2448743,1863,1770,137,103.124,0.0582623,0.650187
6,UDP,10.11.5.2,10.0.0.1,49153,8000,2524898,2412672,1835,1755,113,101.777,0.0579929,0.640982
7,UDP,10.11.6.2,10.0.0.1,49153,8000,159683,132687,105,90,29,4.92335,0.0547038,0.857862
8,UDP,10.11.7.2,10.0.0.1,49153,8000,2822124,2703858,2048,1965,120,114.704,0.0583735,0.718354
9,UDP,10.11.8.2,10.0.0.1,49153,8000,2733700,2609526,1977,1893,126,110.412,0.0583265,0.692497
10,UDP,10.11.9.2,10.0.0.1,49153,8000,1478682,1384751,1067,1003,90,58.9152,0.058739,0.541247
11,UDP,10.11.10.2,10.0.0.1,49153,8000,2774269,2671206,2026,1955,99,113.952,0.0582876,0.709667
12,UDP,10.11.11.2,10.0.0.1,49153,8000,547272,498824,394,361,54,21.3767,0.0592153,0.50908
13,UDP,10.11.12.2,10.0.0.1,49153,8000,185682,170587,134,125,15,7.32275,0.058582,0.526299
14,UDP,10.11.13.2,10.0.0.1,49153,8000,2615381,2501757,1894,1816,108,105.882,0.0583049,0.664661
15,UDP,10.11.14.2,10.0.0.1,49153,8000,2506591,2392991,1826,1749,105,101.782,0.0581946,0.636291
16,UDP,10.11.15.2,10.0.0.1,49153,8000,754083,705577,547,514,53,30.6327,0.0595967,0.578905
17,UDP,10.11.16.2,10.0.0.1,49153,8000,40161,32608,30,25,10,1.169,0.04676,0.439739
18,UDP,10.11.17.2,10.0.0.1,49153,8000,2475554,2369427,1793,1719,103,100.475,0.0584499,0.630023
19,UDP,10.11.18.2,10.0.0.1,49153,8000,2894681,2790216,2095,2025,104,118.092,0.058317,0.741291
20,UDP,10.11.19.2,10.0.0.1,49153,8000,1467611,1391903,1054,1003,81,59.6062,0.059428,0.596977
21,UDP,10.11.20.2,10.0.0.1,49153,8000,2609162,2498538,1888,1812,104,105.476,0.0582099,0.663796
22,UDP,10.11.21.2,10.0.0.1,49153,8000,43088,32546,30,24,13,1.18516,0.0493817,0.399733
23,UDP,10.11.22.2,10.0.0.1,49153,8000,77913,61256,54,42,20,2.31259,0.0550616,0.397737
24,UDP,10.11.23.2,10.0.0.1,49153,8000,91409,68762,59,46,20,2.56087,0.055671,0.369904
25,UDP,10.11.24.2,10.0.0.1,49153,8000,1738657,1650770,1261,1201,88,70.5831,0.0587703,0.623218
26,UDP,10.11.25.2,10.0.0.1,49153,8000,2619395,2499912,1886,1809,120,105.205,0.0581563,0.664112
27,UDP,10.11.26.2,10.0.0.1,49153,8000,37074,26502,27,20,14,0.967295,0.0483647,0.384722
28,UDP,10.11.27.2,10.0.0.1,49153,8000,2771669,2653470,2004,1923,125,111.938,0.05821,0.705545
29,UDP,10.11.28.2,10.0.0.1,49153,8000,37044,29473,26,21,10,1.0621,0.0505761,0.385534
30,UDP,10.11.29.2,10.0.0.1,49153,8000,2601996,2495880,1891,1817,108,105.976,0.0583248,0.662542
31,UDP,10.11.30.2,10.0.0.1,49153,8000,748116,695116,546,510,56,30.403,0.0596137,0.526274
