Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
QUIC,1.07229,63.1366,1,,0
QUIC,1.07802,57.9913,1,,0
QUIC,1.07902,59.2635,1,,0
QUIC,1.07655,63.656,1,,0
QUIC,1.08589,55.7859,1,,0
QUIC,1.08795,56.1088,1,,0
QUIC,1.08936,56.5797,1,,0
QUIC,1.09108,56.3283,1,,0
QUIC,1.09312,56.5062,1,,0
QUIC,1.09613,55.7559,1,,0
QUIC,1.0951,61.2479,1,,0
QUIC,1.1004,57.4144,1,,0
QUIC,1.09487,65.5847,1,,0
QUIC,1.10731,58.3974,1,,0
QUIC,1.10747,58.3724,1,,0
QUIC,2.058,56.1147,1,,0
QUIC,2.05816,57.4217,1,,0
QUIC,2.05919,59.1081,1,,0
