Protocolo,Execucao,Timestamp,Sucessos,Tentativas,TaxaSucesso,LatenciaMediaMs,LatenciaMinMs,LatenciaMaxMs,BytesRx,PacotesRx,PacotesEnviadosEst,TaxaEntrega,Fluxos0RTT,VarianteTCP,GargaloBw,GargaloDelay,GargaloErro,ServidorBw,ServidorDelay,AcessoBw,AcessoDelay,WiFi,WiFiPadrao,WiFiTaxa,DisciplinaFila,TraficoFundo,TaxaFundo,NosFundo,NumClientes,ConexoesPorCliente,IntervaloConexoes,TimeoutHandshake,Duracao
TCP,0,2026-06-25-03-41-18,44,45,97.78,2521.48,113.67,16860.60,0,0,0,0.0,0,ns3::TcpNewReno,30Mbps,20ms,0.1,100Mbps,5ms,100Mbps,2ms,1,80211ac,VhtMcs7,ns3::PfifoFastQueueDisc,1,0.10Mbps,100,45,1,0.5,15.0,30.0
