FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,TCP,10.0.200.2,10.0.0.1,49153,5000,3480,3316,9,6,3,0.166219,0.0277031,0.00284813
2,TCP,10.0.200.3,10.0.0.1,49153,5001,4872,3368,9,7,2,0.201946,0.0288494,0.0123863
3,TCP,10.0.0.1,10.0.200.3,5001,49153,220,168,4,3,1,0.0819676,0.0273225,0.00120967
4,TCP,10.0.200.4,10.0.0.1,49153,5002,4820,3368,8,7,1,0.200613,0.028659,0.0201781
5,TCP,10.0.0.1,10.0.200.4,5002,49153,228,228,4,4,0,0.125797,0.0314492,0.0017012
6,UDP,10.12.82.2,10.0.0.1,49153,9999,244080,205200,452,380,56,10.3528,0.0272443,0.0572442
7,UDP,10.12.40.2,10.0.0.1,49153,9999,210060,177120,389,328,47,8.93378,0.0272371,0.051124
8,UDP,10.12.74.2,10.0.0.1,49153,9999,203580,176580,377,327,39,8.91211,0.0272542,0.0475448
9,UDP,10.12.23.2,10.0.0.1,49153,9999,264060,216540,489,401,59,10.9248,0.0272438,0.0582724
10,UDP,10.12.17.2,10.0.0.1,49153,9999,213840,177660,396,329,43,8.96559,0.027251,0.0478383
11,UDP,10.12.99.2,10.0.0.1,49153,9999,216000,182520,400,338,41,9.20972,0.0272477,0.0494788
12,UDP,10.12.20.2,10.0.0.1,49153,9999,212760,182520,394,338,43,9.20863,0.0272445,0.0491488
13,TCP,10.0.200.5,10.0.0.1,49153,5003,3376,3324,7,6,1,0.17246,0.0287433,0.0236855
14,UDP,10.12.86.2,10.0.0.1,49153,9999,192240,164160,356,304,34,8.28628,0.0272575,0.04428
15,TCP,10.0.0.1,10.0.200.5,5003,49153,108,108,2,2,0,0.0604989,0.0302494,0.0140787
16,UDP,10.12.59.2,10.0.0.1,49153,9999,166320,145260,308,269,23,7.32618,0.0272349,0.0397216
17,UDP,10.12.19.2,10.0.0.1,49153,9999,163080,142560,302,264,28,7.1948,0.027253,0.0384689
18,UDP,10.12.11.2,10.0.0.1,49153,9999,199260,166320,369,308,54,8.39536,0.0272577,0.046917
19,UDP,10.12.9.2,10.0.0.1,49153,9999,210060,171180,389,317,49,8.63447,0.0272381,0.0461934
20,UDP,10.12.87.2,10.0.0.1,49153,9999,214920,182520,398,338,40,9.20972,0.0272477,0.0493715
21,UDP,10.12.25.2,10.0.0.1,49153,9999,193320,161460,358,299,42,8.14933,0.0272553,0.0435812
22,UDP,10.12.38.2,10.0.0.1,49153,9999,211680,184680,392,342,37,9.31751,0.0272442,0.0498787
23,UDP,10.12.43.2,10.0.0.1,49153,9999,220320,185220,408,343,36,9.34486,0.0272445,0.0500142
24,UDP,10.12.24.2,10.0.0.1,49153,9999,190080,157680,352,292,37,7.95632,0.0272477,0.0429688
25,UDP,10.12.12.2,10.0.0.1,49153,9999,192780,158220,357,293,48,7.98471,0.0272516,0.0427529
26,UDP,10.12.30.2,10.0.0.1,49153,9999,217620,181440,403,336,39,9.15228,0.0272389,0.0490014
27,UDP,10.12.97.2,10.0.0.1,49153,9999,190080,156600,352,290,38,7.90804,0.0272691,0.0423281
28,TCP,10.0.200.6,10.0.0.1,49153,5004,3368,3368,7,7,0,0.203793,0.0291133,0.0834633
29,UDP,10.12.44.2,10.0.0.1,49153,9999,204120,174420,378,323,36,8.80057,0.0272464,0.0488056
30,UDP,10.12.94.2,10.0.0.1,49153,9999,157140,135000,291,250,31,6.81462,0.0272585,0.037346
31,UDP,10.12.81.2,10.0.0.1,49153,9999,196020,167400,363,310,36,8.44646,0.0272466,0.0459306
32,TCP,10.0.0.1,10.0.200.6,5004,49153,108,56,2,1,1,0.0284041,0.0284041,0.0079461
33,UDP,10.12.84.2,10.0.0.1,49153,9999,214920,173880,398,322,55,8.7748,0.0272509,0.0470896
34,UDP,10.12.77.2,10.0.0.1,49153,9999,165240,144720,306,268,29,7.30362,0.0272523,0.0392266
35,UDP,10.12.57.2,10.0.0.1,49153,9999,172260,143640,319,266,34,7.24501,0.0272369,0.039034
36,UDP,10.12.46.2,10.0.0.1,49153,9999,196560,169020,364,313,35,8.53206,0.027259,0.0459021
37,UDP,10.12.41.2,10.0.0.1,49153,9999,220320,189540,408,351,47,9.5605,0.0272379,0.0524147
38,UDP,10.12.62.2,10.0.0.1,49153,9999,138780,122040,257,226,14,6.15901,0.0272523,0.0330734
39,UDP,10.12.61.2,10.0.0.1,49153,9999,232740,199260,431,369,46,10.0536,0.0272455,0.0540646
40,UDP,10.12.33.2,10.0.0.1,49153,9999,182520,153900,338,285,39,7.76635,0.0272503,0.0417131
41,UDP,10.12.10.2,10.0.0.1,49153,9999,218160,190620,404,353,35,9.62065,0.027254,0.0516839
42,TCP,10.0.200.7,10.0.0.1,49153,5005,4884,3376,9,7,2,0.193224,0.0276034,0.00528202
43,UDP,10.12.88.2,10.0.0.1,49153,9999,200340,167400,371,310,42,8.44596,0.027245,0.0454292
44,UDP,10.12.4.2,10.0.0.1,49153,9999,192240,163080,356,302,26,8.22865,0.0272472,0.0444398
45,UDP,10.12.15.2,10.0.0.1,49153,9999,171720,149580,318,277,36,7.54611,0.0272423,0.040612
46,UDP,10.12.50.2,10.0.0.1,49153,9999,218700,178740,405,331,53,9.02258,0.0272585,0.048575
47,UDP,10.12.96.2,10.0.0.1,49153,9999,207360,179280,384,332,34,9.0473,0.0272509,0.0487317
48,UDP,10.12.35.2,10.0.0.1,49153,9999,229500,194940,425,361,39,9.83745,0.0272505,0.0529714
49,UDP,10.12.73.2,10.0.0.1,49153,9999,183060,154980,339,287,40,7.81982,0.0272468,0.0431577
50,UDP,10.12.49.2,10.0.0.1,49153,9999,179820,151740,333,281,35,7.65566,0.0272443,0.0412119
51,UDP,10.12.16.2,10.0.0.1,49153,9999,198180,170640,367,316,42,8.61016,0.0272473,0.0465889
52,UDP,10.12.78.2,10.0.0.1,49153,9999,257040,222480,476,412,42,11.2235,0.0272415,0.0605926
53,UDP,10.12.93.2,10.0.0.1,49153,9999,190620,163620,353,303,25,8.25736,0.027252,0.0445335
