FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,UDP,10.0.200.2,10.0.0.1,49153,8000,295941,295941,226,226,0,6.98403,0.0309028,0.990597
2,UDP,10.0.0.1,10.0.200.2,49153,49153,4947,4947,110,110,0,5.36445,0.0487677,0.019934
3,UDP,10.0.200.106,10.0.0.1,49153,9999,360180,0,667,0,457,0,0,0
4,UDP,10.0.200.244,10.0.0.1,49153,9999,481140,0,891,0,543,0,0,0
5,UDP,10.0.200.30,10.0.0.1,49153,9999,432540,408240,801,756,45,44.0252,0.0582344,0.114254
6,UDP,10.0.200.191,10.0.0.1,49153,9999,348840,0,646,0,489,0,0,0
7,UDP,10.0.200.229,10.0.0.1,49153,9999,381780,0,707,0,478,0,0,0
8,UDP,10.0.200.7,10.0.0.1,49153,9999,489240,474120,906,878,28,30.7964,0.0350756,0.127466
9,UDP,10.0.200.16,10.0.0.1,49153,9999,420660,420660,779,779,0,33.2226,0.0426477,0.114984
10,UDP,10.0.200.237,10.0.0.1,49153,9999,421740,0,781,0,520,0,0,0
11,UDP,10.0.200.162,10.0.0.1,49153,9999,393660,0,729,0,505,0,0,0
12,UDP,10.0.200.139,10.0.0.1,49153,9999,415800,0,770,0,518,0,0,0
13,UDP,10.0.200.116,10.0.0.1,49153,9999,399060,0,739,0,460,0,0,0
14,UDP,10.0.200.78,10.0.0.1,49153,9999,474120,19440,878,36,488,19.3245,0.536792,0.00527276
15,UDP,10.0.200.63,10.0.0.1,49153,9999,412020,403920,763,748,2,60.5883,0.0810004,0.111657
16,UDP,10.0.200.198,10.0.0.1,49153,9999,416880,0,772,0,611,0,0,0
17,UDP,10.0.200.240,10.0.0.1,49153,9999,368280,0,682,0,464,0,0,0
18,UDP,10.0.200.76,10.0.0.1,49153,9999,414720,77220,768,143,497,76.4256,0.534445,0.0207927
19,UDP,10.0.200.192,10.0.0.1,49153,9999,462240,0,856,0,599,0,0,0
20,UDP,10.0.200.166,10.0.0.1,49153,9999,439020,0,813,0,568,0,0,0
21,UDP,10.0.200.54,10.0.0.1,49153,9999,432000,214920,800,398,402,43.1028,0.108298,0.058528
22,UDP,10.0.200.56,10.0.0.1,49153,9999,433080,247320,802,458,344,34.9708,0.0763556,0.0665587
23,UDP,10.0.200.127,10.0.0.1,49153,9999,345600,0,640,0,455,0,0,0
24,UDP,10.0.200.18,10.0.0.1,49153,9999,361800,280800,670,520,150,24.5074,0.0471296,0.0755786
25,UDP,10.0.200.103,10.0.0.1,49153,9999,437940,0,811,0,459,0,0,0
26,UDP,10.0.200.170,10.0.0.1,49153,9999,417960,0,774,0,510,0,0,0
27,UDP,10.0.200.47,10.0.0.1,49153,9999,390420,370980,723,687,36,44.3,0.0644833,0.100152
28,UDP,10.0.200.55,10.0.0.1,49153,9999,404460,299160,749,554,195,39.6871,0.0716374,0.0805244
29,UDP,10.0.200.209,10.0.0.1,49153,9999,521100,0,965,0,643,0,0,0
30,UDP,10.0.200.211,10.0.0.1,49153,9999,428220,0,793,0,584,0,0,0
31,UDP,10.0.200.136,10.0.0.1,49153,9999,505440,0,936,0,603,0,0,0
32,UDP,10.0.200.114,10.0.0.1,49153,9999,303480,0,562,0,364,0,0,0
