Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
QUIC,2.05485,54.9732,1,,0
QUIC,2.55457,55.2943,1,,0
QUIC,3.55457,55.4771,1,,0
QUIC,5.55457,55.6234,1,,0
QUIC,6.05457,55.4793,1,,0
QUIC,6.55467,55.4386,1,,0
QUIC,7.05457,90.1093,1,,0
QUIC,7.55457,55.3132,1,,0
QUIC,8.55476,55.4263,1,,0
QUIC,9.0547,55.1178,1,,0
QUIC,11.5547,399.983,1,,0
QUIC,12.5546,80.6963,1,,0
QUIC,13.0547,55.0036,1,,0
QUIC,14.5548,54.9732,1,,0
QUIC,15.0547,55.6011,1,,0
QUIC,15.5546,55.4267,1,,0
QUIC,16.0546,55.2941,1,,0
QUIC,17.0546,55.2941,1,,0
QUIC,18.0546,55.1715,1,,0
QUIC,19.0546,80.8408,1,,0
QUIC,4.05457,-1,0,Timeout,0
QUIC,19.5546,55.5095,1,,0
QUIC,4.55457,-1,0,Timeout,0
QUIC,20.0547,64.9737,1,,0
QUIC,5.05457,-1,0,Timeout,0
QUIC,21.0546,55.7277,1,,0
QUIC,21.5547,80.6963,1,,0
QUIC,22.0546,55.8251,1,,0
QUIC,23.0546,55.2941,1,,0
QUIC,14.0546,-1,0,Timeout,0
QUIC,16.5546,-1,0,NoShortPacket,0
