FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,UDP,10.0.200.2,10.0.0.1,49153,8000,297177,297177,229,229,0,6.52348,0.0284868,1.02172
2,UDP,10.0.0.1,10.0.200.2,49153,49153,5454,5454,121,121,0,3.27942,0.0271027,0.0186157
3,UDP,10.12.129.2,10.0.0.1,49153,9999,207900,207900,385,385,0,10.5089,0.0272959,0.0565539
4,UDP,10.12.23.2,10.0.0.1,49153,9999,205740,205740,381,381,0,10.3949,0.0272831,0.0558697
5,UDP,10.12.82.2,10.0.0.1,49153,9999,212220,212220,393,393,0,10.7232,0.0272855,0.0573068
6,UDP,10.12.24.2,10.0.0.1,49153,9999,144720,144720,268,268,0,7.31431,0.0272922,0.0392285
7,UDP,10.12.28.2,10.0.0.1,49153,9999,197100,197100,365,365,0,9.97461,0.0273277,0.0530509
8,UDP,10.12.54.2,10.0.0.1,49153,9999,200880,200880,372,372,0,10.1521,0.0272905,0.0540883
9,UDP,10.12.175.2,10.0.0.1,49153,9999,222480,222480,412,412,0,11.2428,0.0272883,0.0601403
10,UDP,10.12.219.2,10.0.0.1,49153,9999,193320,193320,358,358,0,9.76768,0.027284,0.0520509
11,UDP,10.12.26.2,10.0.0.1,49153,9999,204120,204120,378,378,0,10.3229,0.0273093,0.05543
12,UDP,10.12.37.2,10.0.0.1,49153,9999,202500,202500,375,375,0,10.2264,0.0272705,0.0547964
13,UDP,10.12.156.2,10.0.0.1,49153,9999,242460,242460,449,449,0,12.2526,0.0272885,0.0653261
14,UDP,10.12.43.2,10.0.0.1,49153,9999,191160,191160,354,354,0,9.65693,0.0272795,0.0515097
15,UDP,10.12.164.2,10.0.0.1,49153,9999,224640,224640,416,416,0,11.3477,0.0272781,0.0604729
16,UDP,10.12.104.2,10.0.0.1,49153,9999,188460,188460,349,349,0,9.53067,0.0273085,0.0510885
17,UDP,10.12.50.2,10.0.0.1,49153,9999,214380,214380,397,397,0,10.8381,0.0273001,0.0577401
18,UDP,10.12.48.2,10.0.0.1,49153,9999,206820,206820,383,383,0,10.4641,0.0273215,0.0564242
19,UDP,10.12.75.2,10.0.0.1,49153,9999,150120,150120,278,278,0,7.5865,0.0272896,0.0409308
20,UDP,10.12.0.2,10.0.0.1,49153,9999,142560,142560,264,264,0,7.2016,0.0272788,0.0386042
21,UDP,10.12.198.2,10.0.0.1,49153,9999,166860,166860,309,309,0,8.42978,0.0272809,0.044981
22,UDP,10.12.183.2,10.0.0.1,49153,9999,184680,184680,342,342,0,9.33332,0.0272904,0.0520375
23,UDP,10.12.84.2,10.0.0.1,49153,9999,180360,180360,334,334,0,9.11418,0.027288,0.0487175
24,UDP,10.12.142.2,10.0.0.1,49153,9999,183060,183060,339,339,0,9.24845,0.0272816,0.0493374
25,UDP,10.12.30.2,10.0.0.1,49153,9999,211140,211140,391,391,0,10.6694,0.0272874,0.0569609
26,UDP,10.12.192.2,10.0.0.1,49153,9999,198720,198720,368,368,0,10.0501,0.0273099,0.0538635
27,UDP,10.12.17.2,10.0.0.1,49153,9999,180360,180360,334,334,0,9.11514,0.0272908,0.0486464
28,UDP,10.12.112.2,10.0.0.1,49153,9999,177660,177660,329,329,0,8.98313,0.0273043,0.0479408
29,UDP,10.12.195.2,10.0.0.1,49153,9999,169560,169560,314,314,0,8.57578,0.0273114,0.0457204
30,UDP,10.12.89.2,10.0.0.1,49153,9999,159300,159300,295,295,0,8.04822,0.0272821,0.0433672
31,UDP,10.12.124.2,10.0.0.1,49153,9999,187920,187920,348,348,0,9.48963,0.0272691,0.0506778
32,UDP,10.12.57.2,10.0.0.1,49153,9999,201960,201960,374,374,0,10.2076,0.0272931,0.0545326
33,UDP,10.12.217.2,10.0.0.1,49153,9999,166860,166860,309,309,0,8.43405,0.0272947,0.0451738
34,UDP,10.12.111.2,10.0.0.1,49153,9999,199260,199260,369,369,0,10.0661,0.0272794,0.0547135
35,UDP,10.12.1.2,10.0.0.1,49153,9999,205740,205740,381,381,0,10.3995,0.0272954,0.0555409
36,UDP,10.12.140.2,10.0.0.1,49153,9999,192780,192780,357,357,0,9.7395,0.0272815,0.0528002
37,UDP,10.12.3.2,10.0.0.1,49153,9999,213300,213300,395,395,0,10.7773,0.0272843,0.0576109
38,UDP,10.12.108.2,10.0.0.1,49153,9999,245160,245160,454,454,0,12.3968,0.0273057,0.0683927
39,UDP,10.12.5.2,10.0.0.1,49153,9999,168480,168480,312,312,0,8.51753,0.0272998,0.0459622
40,UDP,10.12.18.2,10.0.0.1,49153,9999,201420,201420,373,373,0,10.1831,0.0273005,0.0545591
41,UDP,10.12.212.2,10.0.0.1,49153,9999,214380,214380,397,397,0,10.8294,0.0272781,0.0587305
42,UDP,10.12.184.2,10.0.0.1,49153,9999,183060,183060,339,339,0,9.25998,0.0273156,0.0496162
