FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,TCP,10.10.0.2,10.0.0.1,49153,5000,3620,3368,8,7,1,0.190001,0.027143,0.0197686
2,TCP,10.0.0.1,10.10.0.2,5000,49153,108,108,2,2,0,0.0540269,0.0270134,0.0158919
3,TCP,10.10.1.2,10.0.0.1,49153,5001,4820,3368,8,7,1,0.190212,0.0271732,0.0231653
4,TCP,10.0.0.1,10.10.1.2,5001,49153,220,160,4,3,1,0.0810398,0.0270133,0.00115447
5,TCP,10.10.2.2,10.0.0.1,49153,5002,3368,3368,7,7,0,0.190366,0.0271951,0.0872338
6,TCP,10.0.0.1,10.10.2.2,5002,49153,108,108,2,2,0,0.0540269,0.0270134,0.0158919
7,UDP,10.12.115.2,10.0.0.1,49153,9999,248940,240300,461,445,10,12.0738,0.0271322,0.0663382
8,UDP,10.12.51.2,10.0.0.1,49153,9999,237060,228420,439,423,14,11.4773,0.0271332,0.0633445
9,UDP,10.12.235.2,10.0.0.1,49153,9999,235440,230580,436,427,5,11.5856,0.0271327,0.0631508
10,UDP,10.12.179.2,10.0.0.1,49153,9999,212220,208980,393,387,5,10.501,0.0271343,0.0595275
11,UDP,10.12.13.2,10.0.0.1,49153,9999,205740,200340,381,371,6,10.0665,0.0271333,0.0567721
12,UDP,10.12.121.2,10.0.0.1,49153,9999,230040,225180,426,417,8,11.3149,0.0271341,0.0616145
13,UDP,10.12.67.2,10.0.0.1,49153,9999,216540,210600,401,390,7,10.5836,0.0271374,0.0585041
14,UDP,10.12.156.2,10.0.0.1,49153,9999,229500,221940,425,411,11,11.1511,0.0271317,0.0597644
15,UDP,10.12.87.2,10.0.0.1,49153,9999,294300,285120,545,528,15,14.3258,0.0271322,0.0772863
16,UDP,10.12.238.2,10.0.0.1,49153,9999,219240,214380,406,397,8,10.771,0.0271311,0.0576959
17,UDP,10.12.153.2,10.0.0.1,49153,9999,210600,202500,390,375,12,10.1783,0.0271422,0.0548865
18,UDP,10.12.166.2,10.0.0.1,49153,9999,199260,192240,369,356,8,9.66063,0.0271366,0.0517736
19,UDP,10.12.48.2,10.0.0.1,49153,9999,223020,218160,413,404,8,10.9618,0.0271333,0.0587133
20,UDP,10.12.32.2,10.0.0.1,49153,9999,253260,244080,469,452,11,12.2637,0.0271322,0.0658168
21,UDP,10.12.204.2,10.0.0.1,49153,9999,240840,236520,446,438,6,11.8839,0.0271321,0.0656326
22,UDP,10.12.130.2,10.0.0.1,49153,9999,265140,256500,491,475,12,12.8875,0.0271315,0.0696511
23,UDP,10.12.93.2,10.0.0.1,49153,9999,266760,255420,494,473,15,12.8346,0.0271344,0.0692062
24,UDP,10.12.149.2,10.0.0.1,49153,9999,241920,230040,448,426,19,11.5589,0.0271335,0.0619918
25,UDP,10.12.181.2,10.0.0.1,49153,9999,242460,232740,449,431,15,11.6938,0.0271318,0.0626797
26,UDP,10.12.83.2,10.0.0.1,49153,9999,223020,216000,413,400,7,10.8543,0.0271357,0.0595547
27,UDP,10.12.52.2,10.0.0.1,49153,9999,242460,237600,449,440,7,11.9379,0.0271316,0.0642049
28,UDP,10.12.66.2,10.0.0.1,49153,9999,244620,237600,453,440,10,11.9419,0.0271407,0.0639905
29,UDP,10.12.230.2,10.0.0.1,49153,9999,238680,230580,442,427,11,11.5875,0.0271371,0.0637956
30,UDP,10.12.133.2,10.0.0.1,49153,9999,226800,223020,420,413,5,11.2055,0.0271321,0.0600553
