FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,UDP,10.11.0.2,10.0.0.1,49153,8000,4406070,4406070,3340,3340,0,91.2583,0.0273229,1.17189
2,UDP,10.11.1.2,10.0.0.1,49153,8000,4406070,4406070,3340,3340,0,91.6074,0.0274274,1.17189
3,UDP,10.11.2.2,10.0.0.1,49153,8000,4406070,4406070,3340,3340,0,91.9574,0.0275322,1.17188
4,UDP,10.11.3.2,10.0.0.1,49153,8000,4406067,4406067,3340,3340,0,92.3052,0.0276363,1.17187
5,UDP,10.11.4.2,10.0.0.1,49153,8000,4406065,4406065,3340,3340,0,92.6534,0.0277405,1.17187
6,UDP,10.0.0.1,10.11.0.2,49153,49153,76567,76567,1663,1663,0,44.9205,0.0270117,0.0204015
7,UDP,10.0.0.1,10.11.1.2,49154,49153,76566,76566,1663,1663,0,44.9205,0.0270117,0.0204012
8,UDP,10.0.0.1,10.11.2.2,49155,49153,76567,76567,1663,1663,0,44.9205,0.0270117,0.0204015
9,UDP,10.0.0.1,10.11.3.2,49156,49153,76567,76567,1663,1663,0,44.9205,0.0270117,0.0204014
10,UDP,10.0.0.1,10.11.4.2,49157,49153,76567,76567,1663,1663,0,44.9205,0.0270117,0.0204014
11,UDP,10.12.115.2,10.0.0.1,49153,9999,248940,248940,461,461,0,12.5185,0.0271552,0.0687234
12,UDP,10.12.51.2,10.0.0.1,49153,9999,237060,237060,439,439,0,11.9226,0.0271586,0.0657405
13,UDP,10.12.235.2,10.0.0.1,49153,9999,235440,235440,436,436,0,11.8404,0.027157,0.0644819
14,UDP,10.12.179.2,10.0.0.1,49153,9999,212220,212220,393,393,0,10.6758,0.0271649,0.0604505
15,UDP,10.12.13.2,10.0.0.1,49153,9999,205740,205740,381,381,0,10.3457,0.027154,0.0583024
16,UDP,10.12.121.2,10.0.0.1,49153,9999,230040,230040,426,426,0,11.5694,0.0271582,0.0629443
17,UDP,10.12.67.2,10.0.0.1,49153,9999,216540,216540,401,401,0,10.893,0.0271646,0.0601542
18,UDP,10.12.156.2,10.0.0.1,49153,9999,229500,229500,425,425,0,11.5423,0.0271584,0.0618001
19,UDP,10.12.87.2,10.0.0.1,49153,9999,294300,294300,545,545,0,14.8029,0.0271613,0.0797747
20,UDP,10.12.238.2,10.0.0.1,49153,9999,219240,219240,406,406,0,11.0269,0.02716,0.0590039
21,UDP,10.12.153.2,10.0.0.1,49153,9999,210600,210600,390,390,0,10.5953,0.0271675,0.057082
22,UDP,10.12.166.2,10.0.0.1,49153,9999,199260,199260,369,369,0,10.0236,0.0271641,0.0536642
23,UDP,10.12.48.2,10.0.0.1,49153,9999,223020,223020,413,413,0,11.2166,0.0271588,0.0600213
24,UDP,10.12.32.2,10.0.0.1,49153,9999,253260,253260,469,469,0,12.7394,0.0271628,0.0682922
25,UDP,10.12.204.2,10.0.0.1,49153,9999,240840,240840,446,446,0,12.1136,0.0271605,0.0668313
26,UDP,10.12.130.2,10.0.0.1,49153,9999,265140,265140,491,491,0,13.3347,0.0271582,0.0719973
27,UDP,10.12.93.2,10.0.0.1,49153,9999,266760,266760,494,494,0,13.417,0.02716,0.0722788
28,UDP,10.12.149.2,10.0.0.1,49153,9999,241920,241920,448,448,0,12.1677,0.0271601,0.0651933
29,UDP,10.12.181.2,10.0.0.1,49153,9999,242460,242460,449,449,0,12.193,0.0271558,0.0652975
30,UDP,10.12.83.2,10.0.0.1,49153,9999,223020,223020,413,413,0,11.2193,0.0271653,0.0614902
31,UDP,10.12.52.2,10.0.0.1,49153,9999,242460,242460,449,449,0,12.1953,0.027161,0.0655181
32,UDP,10.12.66.2,10.0.0.1,49153,9999,244620,244620,453,453,0,12.3062,0.027166,0.0658811
33,UDP,10.12.230.2,10.0.0.1,49153,9999,238680,238680,442,442,0,12.0053,0.0271613,0.0660367
34,UDP,10.12.133.2,10.0.0.1,49153,9999,226800,226800,420,420,0,11.4078,0.0271614,0.0610732
35,UDP,10.12.218.2,10.0.0.1,49153,9999,246780,246780,457,457,0,12.4135,0.0271629,0.0667548
36,UDP,10.12.11.2,10.0.0.1,49153,9999,209520,209520,388,388,0,10.5369,0.0271571,0.059083
37,UDP,10.12.167.2,10.0.0.1,49153,9999,216540,216540,401,401,0,10.8903,0.0271578,0.0595778
38,UDP,10.12.129.2,10.0.0.1,49153,9999,275940,275940,511,511,0,13.8786,0.0271596,0.0743872
39,UDP,10.12.237.2,10.0.0.1,49153,9999,232740,232740,431,431,0,11.7064,0.027161,0.0649884
40,UDP,10.12.25.2,10.0.0.1,49153,9999,275940,275940,511,511,0,13.8796,0.0271617,0.0756462
41,UDP,10.12.36.2,10.0.0.1,49153,9999,239760,239760,444,444,0,12.0614,0.0271653,0.0672098
42,UDP,10.12.190.2,10.0.0.1,49153,9999,257040,257040,476,476,0,12.927,0.0271576,0.0692754
43,UDP,10.12.39.2,10.0.0.1,49153,9999,222480,222480,412,412,0,11.1909,0.0271624,0.0613651
44,UDP,10.12.157.2,10.0.0.1,49153,9999,226800,226800,420,420,0,11.4094,0.0271653,0.0611219
45,UDP,10.12.144.2,10.0.0.1,49153,9999,291060,291060,539,539,0,14.6394,0.0271603,0.0787783
46,UDP,10.12.21.2,10.0.0.1,49153,9999,240300,240300,445,445,0,12.0872,0.0271623,0.0653226
47,UDP,10.12.155.2,10.0.0.1,49153,9999,203580,203580,377,377,0,10.2396,0.0271607,0.0548907
48,UDP,10.12.73.2,10.0.0.1,49153,9999,307260,307260,569,569,0,15.4538,0.0271595,0.0835521
49,UDP,10.12.102.2,10.0.0.1,49153,9999,286740,286740,531,531,0,14.422,0.02716,0.0773794
50,UDP,10.12.197.2,10.0.0.1,49153,9999,217080,217080,402,402,0,10.9188,0.0271612,0.0610811
51,UDP,10.12.229.2,10.0.0.1,49153,9999,270000,270000,500,500,0,13.5799,0.0271597,0.0728719
52,UDP,10.12.78.2,10.0.0.1,49153,9999,253260,253260,469,469,0,12.738,0.0271599,0.0688496
53,UDP,10.12.82.2,10.0.0.1,49153,9999,270540,270540,501,501,0,13.6063,0.0271582,0.0736751
