Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1.1,126.437,1,Pending,0
TCP,1.2,118.195,1,Pending,0
TCP,1.3,118.209,1,Pending,0
TCP,1.4,119.566,1,Pending,0
TCP,1.9,125.392,1,Pending,0
TCP,1,116.481,1,Pending,0
TCP,1.8,118.366,1,Pending,0
TCP,1.6,123.015,1,Pending,0
TCP,1.7,128.38,1,Pending,0
TCP,1.5,122.335,1,Pending,0
TCP,2,116.664,1,Pending,0
TCP,2.1,116.486,1,Pending,0
TCP,2.2,117.536,1,Pending,0
TCP,2.3,118.298,1,Pending,0
TCP,2.4,118.384,1,Pending,0
TCP,2.5,115.48,1,Pending,0
TCP,2.6,127.623,1,Pending,0
TCP,2.7,125.37,1,Pending,0
TCP,2.8,121.121,1,Pending,0
TCP,2.9,128.523,1,Pending,0
TCP,3,124.285,1,Pending,0
TCP,3.1,117.505,1,Pending,0
TCP,3.2,124.332,1,Pending,0
TCP,3.3,128.769,1,Pending,0
TCP,3.4,123.093,1,Pending,0
TCP,3.5,120.572,1,Pending,0
TCP,3.6,124.284,1,Pending,0
TCP,3.7,125.227,1,Pending,0
TCP,3.8,119.292,1,Pending,0
TCP,3.9,122.765,1,Pending,0
TCP,4,121.737,1,Pending,0
TCP,4.1,123.235,1,Pending,0
TCP,4.2,122.657,1,Pending,0
TCP,4.3,123.572,1,Pending,0
TCP,4.4,126.5,1,Pending,0
TCP,4.5,117.573,1,Pending,0
TCP,4.6,122.632,1,Pending,0
TCP,4.7,127.59,1,Pending,0
TCP,4.8,126.893,1,Pending,0
TCP,4.9,121.363,1,Pending,0
TCP,5,120.582,1,Pending,0
TCP,5.1,128.331,1,Pending,0
TCP,5.2,123.173,1,Pending,0
TCP,5.3,126.566,1,Pending,0
TCP,5.4,124.831,1,Pending,0
