FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,UDP,10.0.200.2,10.0.0.1,49153,8000,178438,167809,130,122,9,4.71531,0.0386501,0.29999
2,UDP,10.0.0.1,10.0.200.2,49153,49153,4112,3753,75,69,6,10.3504,0.150006,0.00666416
3,UDP,10.0.200.84,10.0.0.1,49153,9999,1220940,0,2261,0,1728,0,0,0
4,UDP,10.0.200.42,10.0.0.1,49153,9999,1050300,540540,1945,1001,861,285.801,0.285515,0.155838
5,UDP,10.0.200.76,10.0.0.1,49153,9999,1020060,0,1889,0,1470,0,0,0
6,UDP,10.0.200.25,10.0.0.1,49153,9999,1320300,981180,2445,1817,504,465.725,0.256316,0.263752
7,UDP,10.0.200.102,10.0.0.1,49153,9999,916920,0,1698,0,1164,0,0,0
8,UDP,10.0.200.19,10.0.0.1,49153,9999,1069740,727380,1981,1347,614,366.402,0.272013,0.195592
9,UDP,10.0.200.101,10.0.0.1,49153,9999,1081620,0,2003,0,1364,0,0,0
10,UDP,10.0.200.51,10.0.0.1,49153,9999,899640,0,1666,0,1159,0,0,0
11,UDP,10.0.200.22,10.0.0.1,49153,9999,1063800,593460,1970,1099,861,341.442,0.310684,0.159631
12,UDP,10.0.200.88,10.0.0.1,49153,9999,961740,0,1781,0,1130,0,0,0
13,UDP,10.0.200.61,10.0.0.1,49153,9999,833220,261360,1543,484,768,177.508,0.366751,0.0713298
14,UDP,10.0.200.21,10.0.0.1,49153,9999,816480,604800,1512,1120,375,268.922,0.240109,0.162932
15,UDP,10.0.200.13,10.0.0.1,49153,9999,996300,707940,1845,1311,523,310.995,0.23722,0.199472
16,UDP,10.0.200.11,10.0.0.1,49153,9999,1050300,781380,1945,1447,447,315.744,0.218206,0.210625
17,UDP,10.0.200.89,10.0.0.1,49153,9999,1076220,0,1993,0,1350,0,0,0
18,UDP,10.0.200.27,10.0.0.1,49153,9999,967140,542160,1791,1004,768,331.509,0.330189,0.146138
19,UDP,10.0.200.40,10.0.0.1,49153,9999,1060020,543240,1963,1006,881,314.834,0.312956,0.146436
20,UDP,10.0.200.45,10.0.0.1,49153,9999,1102680,463860,2042,859,1131,314.67,0.366321,0.125047
21,UDP,10.0.200.26,10.0.0.1,49153,9999,950400,618840,1760,1146,575,335.179,0.292477,0.168451
22,UDP,10.0.200.14,10.0.0.1,49153,9999,965520,727380,1788,1347,431,295.905,0.219677,0.196167
23,UDP,10.0.200.32,10.0.0.1,49153,9999,1088640,703620,2016,1303,605,377.699,0.289869,0.189765
24,UDP,10.0.200.99,10.0.0.1,49153,9999,951480,0,1762,0,1129,0,0,0
25,UDP,10.0.200.46,10.0.0.1,49153,9999,1022220,653400,1893,1210,515,298.309,0.246536,0.182467
26,UDP,10.0.200.96,10.0.0.1,49153,9999,785700,0,1455,0,1035,0,0,0
27,UDP,10.0.200.83,10.0.0.1,49153,9999,980640,0,1816,0,1380,0,0,0
28,UDP,10.0.200.86,10.0.0.1,49153,9999,1074600,0,1990,0,1275,0,0,0
29,UDP,10.0.200.79,10.0.0.1,49153,9999,827820,0,1533,0,1097,0,0,0
30,UDP,10.0.200.59,10.0.0.1,49153,9999,862380,0,1597,0,1128,0,0,0
31,UDP,10.0.200.48,10.0.0.1,49153,9999,984420,657180,1823,1217,588,353.435,0.290415,0.17813
32,UDP,10.0.200.43,10.0.0.1,49153,9999,1102140,476820,2041,883,927,274.225,0.31056,0.131672
33,UDP,10.0.200.105,10.0.0.1,49153,9999,1108620,0,2053,0,1505,0,0,0
34,UDP,10.0.200.64,10.0.0.1,49153,9999,693900,342360,1285,634,580,325.1,0.512776,0.0926786
35,UDP,10.0.200.63,10.0.0.1,49153,9999,1165860,0,2159,0,1569,0,0,0
36,UDP,10.0.200.35,10.0.0.1,49153,9999,912600,513000,1690,950,624,306.85,0.323,0.13889
37,UDP,10.0.200.12,10.0.0.1,49153,9999,1091340,754920,2021,1398,559,322.807,0.230906,0.204403
38,UDP,10.0.200.90,10.0.0.1,49153,9999,1002240,0,1856,0,1423,0,0,0
39,UDP,10.0.200.17,10.0.0.1,49153,9999,859680,541620,1592,1003,581,256.173,0.255407,0.146809
40,UDP,10.0.200.52,10.0.0.1,49153,9999,1095660,697680,2029,1292,658,448.4,0.347059,0.189184
41,UDP,10.0.200.98,10.0.0.1,49153,9999,1037340,0,1921,0,1263,0,0,0
42,UDP,10.0.200.37,10.0.0.1,49153,9999,1149120,709020,2128,1313,652,465.407,0.354461,0.192289
43,UDP,10.0.200.75,10.0.0.1,49153,9999,916920,38880,1698,72,1158,66.3777,0.921913,0.0108055
44,UDP,10.0.200.3,10.0.0.1,49153,8000,121513,115500,89,85,4,4.06399,0.0478116,0.232218
45,UDP,10.0.200.18,10.0.0.1,49153,9999,992520,760320,1838,1408,416,302.107,0.214564,0.207181
46,UDP,10.0.200.80,10.0.0.1,49153,9999,1286820,0,2383,0,1652,0,0,0
47,UDP,10.0.0.1,10.0.200.3,49154,49153,2395,2227,48,45,3,9.97109,0.22158,0.00446343
48,UDP,10.0.200.95,10.0.0.1,49153,9999,953640,0,1766,0,978,0,0,0
49,UDP,10.0.200.30,10.0.0.1,49153,9999,1043820,731160,1933,1354,571,394.113,0.291073,0.199846
50,UDP,10.0.200.81,10.0.0.1,49153,9999,1069740,2700,1981,5,1193,2.93355,0.586711,0.000734746
51,UDP,10.0.200.82,10.0.0.1,49153,9999,933120,0,1728,0,1270,0,0,0
52,UDP,10.0.200.78,10.0.0.1,49153,9999,1021680,4860,1892,9,1192,7.88376,0.875973,0.00132306
53,UDP,10.0.200.66,10.0.0.1,49153,9999,999540,470340,1851,871,819,434.745,0.499133,0.128699
54,UDP,10.0.200.41,10.0.0.1,49153,9999,996840,342360,1846,634,995,236.758,0.373435,0.0934773
55,UDP,10.0.200.71,10.0.0.1,49153,9999,781380,170640,1447,316,951,229.012,0.724722,0.0486906
56,UDP,10.0.200.69,10.0.0.1,49153,9999,684720,225180,1268,417,737,275.774,0.661329,0.0642165
57,UDP,10.0.200.97,10.0.0.1,49153,9999,1108080,0,2052,0,1340,0,0,0
58,UDP,10.0.200.100,10.0.0.1,49153,9999,1276020,0,2363,0,1466,0,0,0
59,UDP,10.0.200.50,10.0.0.1,49153,9999,919080,575640,1702,1066,627,350.66,0.328949,0.157115
60,UDP,10.0.200.55,10.0.0.1,49153,9999,1080000,545940,2000,1011,881,407.634,0.403199,0.150703
61,UDP,10.0.200.28,10.0.0.1,49153,9999,771660,482220,1429,893,505,256.553,0.287293,0.131673
62,UDP,10.0.200.39,10.0.0.1,49153,9999,741960,449820,1374,833,487,263.364,0.316163,0.12725
63,UDP,10.0.200.36,10.0.0.1,49153,9999,799200,482760,1480,894,559,232.876,0.260487,0.135555
64,UDP,10.0.200.10,10.0.0.1,49153,9999,956880,819180,1772,1517,227,329.609,0.217277,0.224063
65,UDP,10.0.200.68,10.0.0.1,49153,9999,752220,270540,1393,501,813,358.264,0.715098,0.0746757
66,UDP,10.0.200.56,10.0.0.1,49153,9999,891000,335880,1650,622,893,238.078,0.382761,0.0918329
67,UDP,10.0.200.106,10.0.0.1,49153,9999,976320,0,1808,0,1262,0,0,0
68,UDP,10.0.200.54,10.0.0.1,49153,9999,1101600,514080,2040,952,782,335.804,0.352735,0.140615
69,UDP,10.0.200.72,10.0.0.1,49153,9999,954720,196560,1768,364,1141,297.945,0.818531,0.0562655
70,UDP,10.0.200.85,10.0.0.1,49153,9999,1197180,0,2217,0,1510,0,0,0
71,UDP,10.0.200.62,10.0.0.1,49153,9999,1217160,611820,2254,1133,737,385.33,0.340097,0.167597
72,UDP,10.0.200.60,10.0.0.1,49153,9999,931500,365040,1725,676,862,297.586,0.440217,0.101126
73,UDP,10.0.200.104,10.0.0.1,49153,9999,1063800,0,1970,0,1364,0,0,0
74,UDP,10.0.200.38,10.0.0.1,49153,9999,754920,0,1398,0,1046,0,0,0
75,UDP,10.0.200.92,10.0.0.1,49153,9999,854820,0,1583,0,1181,0,0,0
76,UDP,10.0.200.94,10.0.0.1,49153,9999,994140,0,1841,0,1511,0,0,0
77,UDP,10.0.200.91,10.0.0.1,49153,9999,1148580,0,2127,0,1417,0,0,0
78,UDP,10.0.200.87,10.0.0.1,49153,9999,920700,0,1705,0,1425,0,0,0
79,UDP,10.0.200.47,10.0.0.1,49153,9999,807840,457380,1496,847,632,264.544,0.31233,0.131085
80,UDP,10.0.200.53,10.0.0.1,49153,9999,1152360,501660,2134,929,1031,330.155,0.355387,0.139904
81,UDP,10.0.200.65,10.0.0.1,49153,9999,1108620,611820,2053,1133,828,451.809,0.398772,0.16815
82,UDP,10.0.200.23,10.0.0.1,49153,9999,1127520,692280,2088,1282,621,350.237,0.273196,0.190245
83,UDP,10.0.200.74,10.0.0.1,49153,9999,1183140,115560,2191,214,1269,164.115,0.766895,0.0317803
84,UDP,10.0.200.70,10.0.0.1,49153,9999,986040,271080,1826,502,1134,392.771,0.782412,0.0746772
85,UDP,10.0.200.103,10.0.0.1,49153,9999,1045980,0,1937,0,1369,0,0,0
86,UDP,10.0.200.16,10.0.0.1,49153,9999,1189080,984960,2202,1824,364,439.238,0.240811,0.271718
87,UDP,10.0.200.4,10.0.0.1,49153,8000,23348,21837,16,15,1,1.04086,0.0693907,0.0847999
88,UDP,10.0.200.20,10.0.0.1,49153,9999,889920,654480,1648,1212,428,331.991,0.27392,0.180955
89,UDP,10.0.200.9,10.0.0.1,49153,9999,1100520,913680,2038,1692,318,386.459,0.228404,0.252617
90,UDP,10.0.200.58,10.0.0.1,49153,9999,1050300,549720,1945,1018,764,355.195,0.348915,0.152033
91,UDP,10.0.200.15,10.0.0.1,49153,9999,1228500,924480,2275,1712,547,470.844,0.275025,0.255937
92,UDP,10.0.200.29,10.0.0.1,49153,9999,1016820,639360,1883,1184,630,336.541,0.284241,0.178294
93,UDP,10.0.200.34,10.0.0.1,49153,9999,1064340,483300,1971,895,1056,316.396,0.353515,0.138349
94,UDP,10.0.200.77,10.0.0.1,49153,9999,1025460,23760,1899,44,1299,30.2741,0.688048,0.00660184
95,UDP,10.0.200.73,10.0.0.1,49153,9999,826200,97200,1530,180,940,145.477,0.808206,0.0270484
96,UDP,10.0.0.1,10.0.200.4,49155,49153,561,338,12,7,5,3.26547,0.466495,0.00144026
97,UDP,10.0.200.67,10.0.0.1,49153,9999,871560,239220,1614,443,869,255.992,0.577859,0.0670298
98,UDP,10.0.200.33,10.0.0.1,49153,9999,849420,0,1573,0,1082,0,0,0
99,UDP,10.0.200.44,10.0.0.1,49153,9999,880200,485460,1630,899,697,274.055,0.304844,0.135911
100,UDP,10.0.200.49,10.0.0.1,49153,9999,1017360,522180,1884,967,606,311.65,0.322285,0.150794
101,UDP,10.0.200.5,10.0.0.1,49153,8000,101818,98807,73,71,2,3.35566,0.0472628,0.26721
102,UDP,10.0.200.93,10.0.0.1,49153,9999,954180,0,1767,0,1231,0,0,0
