Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1.1,1180.94,1,Pending,0
TCP,1.3,117.638,1,Pending,0
TCP,1.7,127.789,1,Pending,0
TCP,1.2,134.726,1,Pending,0
TCP,1,1190.43,1,Pending,0
TCP,1.4,124.497,1,Pending,0
TCP,1.6,1113.24,1,Pending,0
TCP,1.5,120.705,1,Pending,0
TCP,2,114.382,1,Pending,0
TCP,1.9,120.423,1,Pending,0
TCP,1.8,112.578,1,Pending,0
TCP,2.1,1117.06,1,Pending,0
TCP,2.2,114.499,1,Pending,0
TCP,2.3,123.589,1,Pending,0
TCP,2.4,3113.23,1,Pending,0
TCP,2.5,122.674,1,Pending,0
TCP,2.6,117.622,1,Pending,0
TCP,2.7,120.826,1,Pending,0
TCP,2.8,1172.99,1,Pending,0
TCP,2.9,111.597,1,Pending,0
TCP,3,124.464,1,Pending,0
TCP,3.1,117.826,1,Pending,0
TCP,3.2,116.574,1,Pending,0
TCP,3.3,1124.19,1,Pending,0
TCP,3.4,3114.25,1,Pending,0
TCP,3.5,1175.99,1,Pending,0
TCP,3.6,116.517,1,Pending,0
TCP,3.7,118.467,1,Pending,0
TCP,3.8,123.636,1,Pending,0
TCP,3.9,121.603,1,Pending,0
TCP,4,122.626,1,Pending,0
TCP,4.1,117.592,1,Pending,0
TCP,4.2,119.476,1,Pending,0
TCP,4.3,114.733,1,Pending,0
TCP,4.4,1177.16,1,Pending,0
TCP,4.5,123.598,1,Pending,0
TCP,4.6,126.663,1,Pending,0
TCP,4.7,3174.76,1,Pending,0
TCP,4.8,115.859,1,Pending,0
TCP,4.9,127.581,1,Pending,0
TCP,5,125.544,1,Pending,0
TCP,5.1,1117.1,1,Pending,0
TCP,5.3,1183.15,1,Pending,0
TCP,5.2,1181.11,1,Pending,0
TCP,5.4,122.948,1,Pending,0
