Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1.1,2424.45,1,Pending,0
TCP,1.2,1187.24,1,Pending,0
TCP,1,10113.5,1,Pending,0
TCP,1.4,119.602,1,Pending,0
TCP,1.3,125.492,1,Pending,0
TCP,1.5,120.751,1,Pending,0
TCP,1.6,1180.49,1,Pending,0
TCP,1.7,5422.6,1,Pending,0
TCP,1.8,1168.62,1,Pending,0
TCP,1.9,14008.1,1,Pending,0
TCP,2,120.33,1,Pending,0
TCP,2.1,4169.55,1,Pending,0
TCP,2.2,6171.44,1,Pending,0
TCP,2.3,3126.63,1,Pending,0
TCP,2.4,4166.84,1,Pending,0
TCP,2.5,3120.06,1,Pending,0
TCP,2.6,1118.98,1,Pending,0
TCP,2.7,3169.61,1,Pending,0
TCP,2.8,116.381,1,Pending,0
TCP,2.9,1123,1,Pending,0
TCP,3,118.534,1,Pending,0
TCP,3.1,7170.34,1,Pending,0
TCP,3.2,1170.07,1,Pending,0
TCP,3.3,1174.18,1,Pending,0
TCP,3.4,1118.94,1,Pending,0
TCP,3.5,1175.43,1,Pending,0
TCP,3.6,126.847,1,Pending,0
TCP,3.7,1118.02,1,Pending,0
TCP,3.8,120.779,1,Pending,0
TCP,3.9,18124.7,1,Pending,0
TCP,4,120.458,1,Pending,0
TCP,4.1,2177.44,1,Pending,0
TCP,4.2,3113.36,1,Pending,0
TCP,4.3,3119.06,1,Pending,0
TCP,4.4,115.789,1,Pending,0
TCP,4.5,15308.7,1,Pending,0
TCP,4.6,119.753,1,Pending,0
TCP,4.7,121.439,1,Pending,0
TCP,4.8,3233.48,1,Pending,0
TCP,4.9,1179.11,1,Pending,0
TCP,5,121.241,1,Pending,0
TCP,5.1,3119.06,1,Pending,0
TCP,5.2,2228.27,1,Pending,0
TCP,5.3,1182.87,1,Pending,0
TCP,5.4,1120.83,1,Pending,0
