Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1.3,13292.2,1,Pending,0
TCP,1.5,116.512,1,Pending,0
TCP,1.1,1174.71,1,Pending,0
TCP,1.4,2176.06,1,Pending,0
TCP,1,9114.24,1,Pending,0
TCP,1.7,1182.83,1,Pending,0
TCP,1.2,119.149,1,Pending,0
TCP,2,1114.77,1,Pending,0
TCP,1.9,9120.1,1,Pending,0
TCP,2.1,1172.51,1,Pending,0
TCP,1.6,3114.4,1,Pending,0
TCP,1.8,124.459,1,Pending,0
TCP,2.2,118.361,1,Pending,0
TCP,2.3,3114.93,1,Pending,0
TCP,2.4,121.408,1,Pending,0
TCP,2.5,1118.48,1,Pending,0
TCP,2.6,13502.8,1,Pending,0
TCP,2.7,119.189,1,Pending,0
TCP,2.8,121.373,1,Pending,0
TCP,2.9,1122.73,1,Pending,0
TCP,3,1125.94,1,Pending,0
TCP,3.1,116.073,1,Pending,0
TCP,3.2,1127.44,1,Pending,0
TCP,3.3,125.393,1,Pending,0
TCP,3.4,1374.68,1,Pending,0
TCP,3.5,125.642,1,Pending,0
TCP,3.6,3687.21,1,Pending,0
TCP,3.7,2431.65,1,Pending,0
TCP,3.8,119.393,1,Pending,0
TCP,3.9,125.546,1,Pending,0
TCP,4,1428.91,1,Pending,0
TCP,4.1,1178.94,1,Pending,0
TCP,4.2,3119.68,1,Pending,0
TCP,4.3,3124.45,1,Pending,0
TCP,4.4,1180.58,1,Pending,0
TCP,4.5,3173.69,1,Pending,0
TCP,4.6,3113.97,1,Pending,0
TCP,4.7,121.468,1,Pending,0
TCP,4.8,9069.03,1,Pending,0
TCP,4.9,3126.09,1,Pending,0
TCP,5,118.104,1,Pending,0
TCP,5.1,124.322,1,Pending,0
TCP,5.2,1380.72,1,Pending,0
TCP,5.3,1172.46,1,Pending,0
TCP,5.4,3119.17,1,Pending,0
