Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1.2,133.504,1,Pending,0
TCP,1,1172.58,1,Pending,0
TCP,1.1,1175.77,1,Pending,0
TCP,1.3,120.435,1,Pending,0
TCP,1.4,122.275,1,Pending,0
TCP,1.5,123.775,1,Pending,0
TCP,1.6,121.233,1,Pending,0
TCP,1.7,117.487,1,Pending,0
TCP,1.8,113.956,1,Pending,0
TCP,1.9,122.603,1,Pending,0
TCP,2,119.012,1,Pending,0
TCP,2.1,114.516,1,Pending,0
TCP,2.2,120.629,1,Pending,0
TCP,2.3,3119.37,1,Pending,0
TCP,2.4,123.742,1,Pending,0
TCP,2.5,121.37,1,Pending,0
TCP,2.6,116.962,1,Pending,0
TCP,2.7,1124.06,1,Pending,0
TCP,2.8,122.383,1,Pending,0
TCP,2.9,119.815,1,Pending,0
TCP,3,118.624,1,Pending,0
TCP,3.1,115.624,1,Pending,0
TCP,3.2,116.413,1,Pending,0
TCP,3.3,3120.39,1,Pending,0
TCP,3.4,118.595,1,Pending,0
TCP,3.5,130.617,1,Pending,0
TCP,3.6,120.217,1,Pending,0
TCP,3.7,120.269,1,Pending,0
TCP,3.8,122.769,1,Pending,0
TCP,3.9,126.229,1,Pending,0
TCP,4,118.126,1,Pending,0
TCP,4.1,119.537,1,Pending,0
TCP,4.2,125.167,1,Pending,0
TCP,4.3,117.547,1,Pending,0
TCP,4.4,118.534,1,Pending,0
TCP,4.5,120.564,1,Pending,0
TCP,4.6,121.688,1,Pending,0
TCP,4.7,4114.44,1,Pending,0
TCP,4.8,122.409,1,Pending,0
TCP,4.9,121.398,1,Pending,0
TCP,5,127.751,1,Pending,0
TCP,5.1,124.948,1,Pending,0
TCP,5.2,1171.22,1,Pending,0
TCP,5.3,129.766,1,Pending,0
TCP,5.4,1122.94,1,Pending,0
