Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
QUIC,1.06632,69.361,1,,0
QUIC,1.57766,60.6149,1,,0
QUIC,2.21552,135.66,1,,0
QUIC,2.85952,145.474,1,,0
QUIC,4.63226,-1,0,Timeout,0
