FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,TCP,10.10.0.2,10.0.0.1,49153,5000,3620,3368,8,7,1,0.193496,0.0276423,0.0197161
2,TCP,10.0.0.1,10.10.0.2,5000,49153,108,108,2,2,0,0.0541075,0.0270538,0.015569
3,TCP,10.10.1.2,10.0.0.1,49153,5001,4820,3368,8,7,1,0.19466,0.0278085,0.0230961
4,TCP,10.0.0.1,10.10.1.2,5001,49153,220,160,4,3,1,0.0811594,0.0270531,0.00115217
5,TCP,10.10.2.2,10.0.0.1,49153,5002,3368,3368,7,7,0,0.195961,0.0279944,0.0862713
6,TCP,10.0.0.1,10.10.2.2,5002,49153,108,108,2,2,0,0.0541075,0.0270538,0.015569
7,UDP,10.12.22.2,10.0.0.1,49153,9999,3770280,3661740,6982,6781,147,186.673,0.0275288,0.98407
8,UDP,10.12.15.2,10.0.0.1,49153,9999,2616300,2546640,4845,4716,100,129.815,0.0275266,0.698681
9,UDP,10.12.19.2,10.0.0.1,49153,9999,2700540,2616300,5001,4845,95,133.387,0.0275308,0.703189
10,UDP,10.12.16.2,10.0.0.1,49153,9999,3865320,3758400,7158,6960,151,191.576,0.0275253,1.01958
11,UDP,10.12.11.2,10.0.0.1,49153,9999,2955420,2868480,5473,5312,121,146.222,0.0275267,0.771319
12,UDP,10.12.1.2,10.0.0.1,49153,9999,3134700,3038040,5805,5626,125,154.879,0.0275291,0.819154
13,TCP,10.10.3.2,10.0.0.1,49153,5003,3368,3316,7,6,1,0.168823,0.0281372,0.0849394
14,UDP,10.12.6.2,10.0.0.1,49153,9999,3251340,3152520,6021,5838,125,160.721,0.0275302,0.85622
15,UDP,10.12.21.2,10.0.0.1,49153,9999,3694680,3583440,6842,6636,147,182.657,0.0275251,0.965757
16,UDP,10.12.8.2,10.0.0.1,49153,9999,2897640,2808000,5366,5200,121,143.14,0.0275269,0.757014
17,TCP,10.0.0.1,10.10.3.2,5003,49153,108,56,2,1,1,0.0270557,0.0270557,0.00807284
18,UDP,10.12.3.2,10.0.0.1,49153,9999,3283740,3201120,6081,5928,117,163.178,0.0275267,0.863079
19,UDP,10.12.2.2,10.0.0.1,49153,9999,3056400,2966760,5660,5494,120,151.258,0.0275314,0.80125
20,UDP,10.12.14.2,10.0.0.1,49153,9999,3083940,2999700,5711,5555,116,152.93,0.0275301,0.810208
21,UDP,10.12.27.2,10.0.0.1,49153,9999,3203280,3107160,5932,5754,125,158.405,0.0275296,0.845896
22,TCP,10.10.4.2,10.0.0.1,49153,5004,3368,3316,7,6,1,0.168968,0.0281614,0.0849234
23,UDP,10.12.23.2,10.0.0.1,49153,9999,3252960,3149820,6024,5833,140,160.576,0.0275289,0.862257
24,TCP,10.0.0.1,10.10.4.2,5004,49153,108,108,2,2,0,0.0541075,0.0270538,0.015569
25,UDP,10.12.28.2,10.0.0.1,49153,9999,2212380,2143800,4097,3970,71,109.267,0.0275231,0.589748
26,UDP,10.12.12.2,10.0.0.1,49153,9999,3237840,3136320,5996,5808,126,159.851,0.0275226,0.850438
27,UDP,10.12.9.2,10.0.0.1,49153,9999,2752380,2668680,5097,4942,107,136.035,0.0275262,0.727465
28,UDP,10.12.5.2,10.0.0.1,49153,9999,3773520,3659580,6988,6777,146,186.549,0.0275268,1.01728
29,UDP,10.12.26.2,10.0.0.1,49153,9999,3855060,3744900,7139,6935,136,190.89,0.0275256,1.04104
30,UDP,10.12.20.2,10.0.0.1,49153,9999,2806380,2725920,5197,5048,98,138.934,0.0275225,0.749175
31,UDP,10.12.10.2,10.0.0.1,49153,9999,3882600,3773520,7190,6988,142,192.354,0.0275264,1.03761
32,UDP,10.12.4.2,10.0.0.1,49153,9999,2284740,2205360,4231,4084,112,112.426,0.0275283,0.609302
33,UDP,10.12.13.2,10.0.0.1,49153,9999,3237300,3130920,5995,5798,117,159.582,0.0275236,0.868364
34,UDP,10.12.18.2,10.0.0.1,49153,9999,3216240,3122280,5956,5782,100,159.188,0.0275317,0.868872
35,UDP,10.12.7.2,10.0.0.1,49153,9999,3477060,3371220,6439,6243,106,171.838,0.0275248,0.939294
36,UDP,10.12.17.2,10.0.0.1,49153,9999,3558600,3454920,6590,6398,133,176.144,0.0275311,0.977234
37,UDP,10.12.0.2,10.0.0.1,49153,9999,3039660,2945160,5629,5454,127,150.144,0.0275291,0.827005
38,UDP,10.12.25.2,10.0.0.1,49153,9999,2871720,2781000,5318,5150,115,141.765,0.0275271,0.785182
39,UDP,10.12.29.2,10.0.0.1,49153,9999,3143340,3039120,5821,5628,116,154.909,0.0275247,0.872779
40,UDP,10.12.24.2,10.0.0.1,49153,9999,2927880,2843100,5422,5265,113,144.932,0.0275274,0.817999
