Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
QUIC,1.56421,55.0744,1,,0
QUIC,2.06925,54.8925,1,,0
QUIC,3.07126,54.9696,1,,0
QUIC,3.55945,55.2536,1,,0
QUIC,6.05826,80.3468,1,,0
QUIC,6.56538,74.6546,1,,0
QUIC,7.56536,89.6658,1,,0
QUIC,8.61957,55.092,1,,0
QUIC,9.06247,55.1527,1,,0
QUIC,9.55725,55.0751,1,,0
QUIC,10.0612,55.0931,1,,0
QUIC,11.0653,80.0842,1,,0
QUIC,11.5623,55.0772,1,,0
QUIC,12.0603,55.0578,1,,0
QUIC,13.0605,54.9563,1,,0
QUIC,14.0606,55.0959,1,,0
QUIC,15.0703,55.1295,1,,0
QUIC,15.5702,55.1476,1,,0
QUIC,16.5623,55.1043,1,,0
QUIC,17.0634,64.6667,1,,0
QUIC,18.0663,55.1478,1,,0
QUIC,19.0713,64.6608,1,,0
QUIC,19.5657,55.0957,1,,0
QUIC,5.56426,-1,0,Timeout,0
QUIC,21.0693,55.1757,1,,0
QUIC,21.5633,54.8943,1,,0
QUIC,22.0672,64.6663,1,,0
QUIC,23.0674,55.1302,1,,0
QUIC,8.07321,-1,0,Timeout,0
QUIC,12.5702,-1,0,Timeout,0
QUIC,16.0656,-1,0,Timeout,0
