Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
QUIC,1.06537,68.1551,1,,0
QUIC,1.57116,55.0822,1,,0
QUIC,2.06537,55.0726,1,,0
QUIC,2.563,55.1288,1,,0
QUIC,3.06535,55.157,1,,0
QUIC,3.56565,55.7858,1,,0
QUIC,4.05977,55.1981,1,,0
QUIC,4.56638,55.3491,1,,0
QUIC,5.05964,55.0566,1,,0
QUIC,5.56324,55.1397,1,,0
QUIC,6.06167,55.0716,1,,0
QUIC,6.56232,55.192,1,,0
QUIC,7.05929,55.1496,1,,0
QUIC,7.56832,55.593,1,,0
QUIC,8.07243,55.0571,1,,0
QUIC,8.56241,55.1868,1,,0
QUIC,9.0672,55.1283,1,,0
QUIC,9.56381,55.1357,1,,0
QUIC,10.0579,55.1984,1,,0
QUIC,10.5667,55.1661,1,,0
QUIC,11.0635,55.1518,1,,0
QUIC,11.5635,55.1444,1,,0
QUIC,12.0656,55.1781,1,,0
QUIC,12.5732,55.1298,1,,0
QUIC,13.0637,55.1885,1,,0
QUIC,13.5623,55.0936,1,,0
QUIC,14.5643,55.109,1,,0
QUIC,15.0583,55.1076,1,,0
QUIC,15.0708,55.1386,1,,0
QUIC,15.5687,55.1697,1,,0
QUIC,16.0663,55.0733,1,,0
QUIC,16.5618,55.1203,1,,0
QUIC,17.0622,55.1245,1,,0
QUIC,17.5622,55.1176,1,,0
QUIC,18.0623,55.1783,1,,0
QUIC,18.5684,55.1973,1,,0
QUIC,19.0675,55.1711,1,,0
QUIC,19.5707,55.7492,1,,0
QUIC,20.0643,55.1821,1,,0
QUIC,20.5663,55.6531,1,,0
QUIC,21.0735,55.1591,1,,0
QUIC,21.5632,55.115,1,,0
QUIC,22.0662,55.6631,1,,0
QUIC,22.575,55.3168,1,,0
QUIC,23.0628,55.1315,1,,0
