Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1,4163.2,1,Pending,0
TCP,1.1,1163.46,1,Pending,0
TCP,1.2,1163.12,1,Pending,0
TCP,1.3,2163.14,1,Pending,0
TCP,1.4,108.871,1,Pending,0
TCP,1.5,1108.87,1,Pending,0
TCP,1.6,1163.02,1,Pending,0
TCP,1.7,3162.8,1,Pending,0
TCP,1.8,4617.43,1,Pending,0
TCP,1.9,4108.79,1,Pending,0
TCP,2,6108.84,1,Pending,0
TCP,2.1,1108.73,1,Pending,0
TCP,2.2,12270.9,1,Pending,0
TCP,2.3,108.91,1,Pending,0
TCP,2.4,108.897,1,Pending,0
TCP,2.5,109.124,1,Pending,0
TCP,2.6,2108.73,1,Pending,0
TCP,2.7,2162.85,1,Pending,0
TCP,2.8,3163.05,1,Pending,0
TCP,2.9,108.895,1,Pending,0
TCP,3,108.924,1,Pending,0
TCP,3.1,3108.88,1,Pending,0
TCP,3.2,108.91,1,Pending,0
TCP,3.3,1108.73,1,Pending,0
TCP,3.4,1162.84,1,Pending,0
TCP,3.5,1108.87,1,Pending,0
TCP,3.6,13824.7,1,Pending,0
TCP,3.7,1108.85,1,Pending,0
TCP,3.8,1417.17,1,Pending,0
TCP,3.9,1162.97,1,Pending,0
TCP,4,3108.87,1,Pending,0
TCP,4.1,108.976,1,Pending,0
TCP,4.2,1163.51,1,Pending,0
TCP,4.3,108.992,1,Pending,0
TCP,4.4,4108.73,1,Pending,0
TCP,4.5,16423.1,1,Pending,0
TCP,4.6,2108.73,1,Pending,0
TCP,4.7,9108.87,1,Pending,0
TCP,4.8,1163.12,1,Pending,0
TCP,4.9,3108.87,1,Pending,0
TCP,5,1108.96,1,Pending,0
TCP,5.1,108.871,1,Pending,0
TCP,5.2,109.186,1,Pending,0
TCP,5.3,3108.87,1,Pending,0
TCP,5.4,2162.57,1,Pending,0
