Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1.1,1174.35,1,Pending,0
TCP,1.5,13837.3,1,Pending,0
TCP,1.6,1115.51,1,Pending,0
TCP,1.4,121.572,1,Pending,0
TCP,1.2,134.411,1,Pending,0
TCP,1,10171.5,1,Pending,0
TCP,1.3,1177.05,1,Pending,0
TCP,1.7,125.747,1,Pending,0
TCP,1.8,113.577,1,Pending,0
TCP,1.9,115.374,1,Pending,0
TCP,2,9119.26,1,Pending,0
TCP,2.1,1118.11,1,Pending,0
TCP,2.2,122.464,1,Pending,0
TCP,2.3,1176.35,1,Pending,0
TCP,2.4,1174.89,1,Pending,0
TCP,2.5,2171.95,1,Pending,0
TCP,2.6,121.65,1,Pending,0
TCP,2.7,3113.28,1,Pending,0
TCP,2.8,12114.3,1,Pending,0
TCP,2.9,7424.99,1,Pending,0
TCP,3,3114.21,1,Pending,0
TCP,3.1,122.657,1,Pending,0
TCP,3.2,3116.26,1,Pending,0
TCP,3.3,3114.21,1,Pending,0
TCP,3.4,1169.4,1,Pending,0
TCP,3.5,2174.73,1,Pending,0
TCP,3.6,119.514,1,Pending,0
TCP,3.7,6118.22,1,Pending,0
TCP,3.8,120.571,1,Pending,0
TCP,3.9,3125.4,1,Pending,0
TCP,4,120.547,1,Pending,0
TCP,4.1,16338.5,1,Pending,0
TCP,4.2,1171.68,1,Pending,0
TCP,4.3,116.83,1,Pending,0
TCP,4.4,125.607,1,Pending,0
TCP,4.5,3111.22,1,Pending,0
TCP,4.6,124.61,1,Pending,0
TCP,4.7,3119.18,1,Pending,0
TCP,4.8,3115.16,1,Pending,0
TCP,4.9,121.47,1,Pending,0
TCP,5,2125.01,1,Pending,0
TCP,5.1,122.521,1,Pending,0
TCP,5.2,4112.73,1,Pending,0
TCP,5.3,1180.43,1,Pending,0
TCP,5.4,2425.03,1,Pending,0
