FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,TCP,10.10.0.2,10.0.0.1,49153,5000,3368,3368,7,7,0,0.195875,0.0279821,0.0862713
2,TCP,10.0.0.1,10.10.0.2,5000,49153,108,108,2,2,0,0.0541075,0.0270538,0.015569
3,TCP,10.10.1.2,10.0.0.1,49153,5001,3368,3368,7,7,0,0.195875,0.0279821,0.0862713
4,TCP,10.0.0.1,10.10.1.2,5001,49153,108,108,2,2,0,0.0541075,0.0270538,0.015569
5,TCP,10.10.2.2,10.0.0.1,49153,5002,3368,3368,7,7,0,0.195915,0.0279879,0.0862602
6,UDP,10.12.74.2,10.0.0.1,49153,9999,969840,969840,1796,1796,0,49.4476,0.0275321,0.260564
7,UDP,10.12.75.2,10.0.0.1,49153,9999,1307880,1307880,2422,2422,0,66.6713,0.0275274,0.354693
8,TCP,10.0.0.1,10.10.2.2,5002,49153,108,108,2,2,0,0.0541075,0.0270538,0.0155578
9,UDP,10.12.38.2,10.0.0.1,49153,9999,842400,842400,1560,1560,0,42.945,0.0275288,0.229955
10,UDP,10.12.55.2,10.0.0.1,49153,9999,1073520,1073520,1988,1988,0,54.7225,0.0275264,0.288571
11,UDP,10.12.35.2,10.0.0.1,49153,9999,1027620,1027620,1903,1903,0,52.3796,0.0275247,0.276274
12,UDP,10.12.66.2,10.0.0.1,49153,9999,1003320,1003320,1858,1858,0,51.1408,0.0275247,0.270355
13,UDP,10.12.95.2,10.0.0.1,49153,9999,775440,775440,1436,1436,0,39.5291,0.0275272,0.208497
14,UDP,10.12.34.2,10.0.0.1,49153,9999,950400,950400,1760,1760,0,48.4503,0.0275286,0.259798
15,UDP,10.12.67.2,10.0.0.1,49153,9999,929880,929880,1722,1722,0,47.4054,0.0275293,0.250012
16,UDP,10.12.69.2,10.0.0.1,49153,9999,986580,986580,1827,1827,0,50.3131,0.0275387,0.266379
17,UDP,10.12.12.2,10.0.0.1,49153,9999,1068660,1068660,1979,1979,0,54.4793,0.0275287,0.293766
18,UDP,10.12.81.2,10.0.0.1,49153,9999,776520,776520,1438,1438,0,39.5869,0.0275291,0.210816
19,UDP,10.12.76.2,10.0.0.1,49153,9999,953640,953640,1766,1766,0,48.6121,0.0275267,0.256562
20,UDP,10.12.40.2,10.0.0.1,49153,9999,678240,678240,1256,1256,0,34.577,0.0275295,0.183802
21,UDP,10.12.48.2,10.0.0.1,49153,9999,1103760,1103760,2044,2044,0,56.2666,0.0275277,0.301691
22,UDP,10.12.53.2,10.0.0.1,49153,9999,1030320,1030320,1908,1908,0,52.5185,0.0275254,0.277261
23,UDP,10.12.2.2,10.0.0.1,49153,9999,893700,893700,1655,1655,0,45.5559,0.0275262,0.24056
24,UDP,10.12.5.2,10.0.0.1,49153,9999,855360,855360,1584,1584,0,43.6016,0.0275263,0.23188
25,UDP,10.12.58.2,10.0.0.1,49153,9999,896940,896940,1661,1661,0,45.7203,0.0275258,0.244326
