Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1,1166.62,1,Pending,0
TCP,1.1,1166.6,1,Pending,0
TCP,1.2,112.357,1,Pending,0
TCP,1.3,112.341,1,Pending,0
TCP,1.4,112.317,1,Pending,0
TCP,1.5,112.317,1,Pending,0
TCP,1.6,112.32,1,Pending,0
TCP,1.7,112.317,1,Pending,0
TCP,1.8,112.317,1,Pending,0
TCP,1.9,112.317,1,Pending,0
TCP,2,112.396,1,Pending,0
TCP,2.1,112.348,1,Pending,0
TCP,2.2,112.349,1,Pending,0
TCP,2.3,112.317,1,Pending,0
TCP,2.4,112.397,1,Pending,0
TCP,2.5,112.317,1,Pending,0
TCP,2.6,112.373,1,Pending,0
TCP,2.7,112.354,1,Pending,0
TCP,2.8,112.356,1,Pending,0
TCP,2.9,112.317,1,Pending,0
TCP,3,112.317,1,Pending,0
TCP,3.1,112.466,1,Pending,0
TCP,3.2,112.355,1,Pending,0
TCP,3.3,112.381,1,Pending,0
TCP,3.4,112.392,1,Pending,0
TCP,3.5,1166.65,1,Pending,0
TCP,3.6,112.336,1,Pending,0
TCP,3.7,112.402,1,Pending,0
TCP,3.8,112.317,1,Pending,0
TCP,3.9,112.435,1,Pending,0
TCP,4,112.324,1,Pending,0
TCP,4.1,112.38,1,Pending,0
TCP,4.2,112.348,1,Pending,0
TCP,4.3,112.317,1,Pending,0
TCP,4.4,112.317,1,Pending,0
TCP,4.5,4220.95,1,Pending,0
TCP,4.6,112.317,1,Pending,0
TCP,4.7,112.317,1,Pending,0
TCP,4.8,112.444,1,Pending,0
TCP,4.9,112.318,1,Pending,0
TCP,5,112.378,1,Pending,0
TCP,5.1,112.317,1,Pending,0
TCP,5.2,1111.12,1,Pending,0
TCP,5.3,112.359,1,Pending,0
TCP,5.4,112.317,1,Pending,0
