Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
QUIC,1.56445,55.8124,1,,0
QUIC,2.06951,55.6685,1,,0
QUIC,2.56458,55.752,1,,0
QUIC,3.06667,55.8397,1,,0
QUIC,3.56285,55.7377,1,,0
QUIC,4.0636,65.7366,1,,0
QUIC,4.56569,55.7087,1,,0
QUIC,5.05987,55.8796,1,,0
QUIC,5.55856,55.6599,1,,0
QUIC,6.05688,55.8563,1,,0
QUIC,6.56558,55.7779,1,,0
QUIC,7.56455,55.9068,1,,0
QUIC,8.06953,55.6739,1,,0
QUIC,8.56755,55.861,1,,0
QUIC,9.06252,65.6567,1,,0
QUIC,10.5626,56.0652,1,,0
QUIC,11.0605,55.3522,1,,0
QUIC,11.5718,74.9542,1,,0
QUIC,12.0636,55.6515,1,,0
QUIC,12.5657,64.9481,1,,0
QUIC,13.0657,55.9644,1,,0
QUIC,13.5666,55.9087,1,,0
QUIC,14.5626,56.0295,1,,0
QUIC,15.0697,55.786,1,,0
QUIC,15.5645,55.6926,1,,0
QUIC,16.0675,80.8574,1,,0
QUIC,17.5627,55.4534,1,,0
QUIC,18.0656,55.6788,1,,0
QUIC,18.5678,75.0256,1,,0
QUIC,19.0716,65.0484,1,,0
QUIC,19.5655,81.216,1,,0
QUIC,20.0665,80.866,1,,0
QUIC,21.0667,64.9587,1,,0
QUIC,21.5715,55.9486,1,,0
QUIC,7.0596,-1,0,Timeout,0
QUIC,23.0624,61.4159,1,,0
QUIC,10.0656,-1,0,Timeout,0
QUIC,17.0656,-1,0,NoShortPacket,0
QUIC,20.5675,-1,0,NoShortPacket,0
QUIC,22.5706,-1,0,NoShortPacket,0
