FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,UDP,10.0.200.2,10.0.0.1,49153,8000,1249,0,1,0,1,0,0,0
2,UDP,10.12.6.2,10.0.0.1,49153,9999,2401920,2054160,4448,3804,427,103.219,0.0271345,0.561683
3,UDP,10.12.21.2,10.0.0.1,49153,9999,2248560,1905120,4164,3528,493,95.737,0.0271363,0.511853
4,UDP,10.12.9.2,10.0.0.1,49153,9999,2202660,1866780,4079,3457,386,93.8019,0.0271339,0.502561
5,UDP,10.12.12.2,10.0.0.1,49153,9999,1716660,1461780,3179,2707,291,73.4559,0.0271355,0.399422
6,UDP,10.12.13.2,10.0.0.1,49153,9999,2070360,1751760,3834,3244,472,88.0133,0.0271311,0.471998
7,UDP,10.12.3.2,10.0.0.1,49153,9999,1947240,1626480,3606,3012,429,81.7207,0.0271317,0.451541
8,UDP,10.12.10.2,10.0.0.1,49153,9999,1587600,1354320,2940,2508,278,68.0489,0.0271327,0.382294
9,UDP,10.12.19.2,10.0.0.1,49153,9999,2070360,1757160,3834,3254,364,88.2918,0.0271333,0.474464
10,UDP,10.12.14.2,10.0.0.1,49153,9999,1524420,1293840,2823,2396,336,65.0197,0.0271368,0.349735
11,UDP,10.12.7.2,10.0.0.1,49153,9999,1863540,1576800,3451,2920,447,79.2247,0.0271318,0.427855
12,UDP,10.12.16.2,10.0.0.1,49153,9999,2054700,1760940,3805,3261,387,88.483,0.0271337,0.476138
13,UDP,10.12.24.2,10.0.0.1,49153,9999,2199420,1858680,4073,3442,459,93.4093,0.0271381,0.50287
14,UDP,10.12.28.2,10.0.0.1,49153,9999,1922940,1650780,3561,3057,338,82.945,0.0271328,0.450878
15,UDP,10.0.200.3,10.0.0.1,49153,8000,58107,31008,35,22,16,0.617628,0.028074,0.337001
16,UDP,10.12.1.2,10.0.0.1,49153,9999,1600020,1352160,2963,2504,358,67.9406,0.0271328,0.367362
17,UDP,10.0.0.1,10.0.200.3,49153,49153,785,785,15,15,0,0.406827,0.0271218,0.00851218
18,UDP,10.12.2.2,10.0.0.1,49153,9999,2079540,1764720,3851,3268,378,88.6678,0.0271321,0.483846
19,UDP,10.12.0.2,10.0.0.1,49153,9999,1916460,1617840,3549,2996,377,81.2905,0.027133,0.439802
20,UDP,10.12.17.2,10.0.0.1,49153,9999,1508220,1280340,2793,2371,295,64.3288,0.0271315,0.37482
21,UDP,10.12.26.2,10.0.0.1,49153,9999,2089260,1770120,3869,3278,406,88.9559,0.0271373,0.482392
22,UDP,10.12.4.2,10.0.0.1,49153,9999,1868400,1577880,3460,2922,331,79.2929,0.0271365,0.434527
23,UDP,10.12.11.2,10.0.0.1,49153,9999,2020140,1728540,3741,3201,349,86.8512,0.0271325,0.471394
24,UDP,10.12.22.2,10.0.0.1,49153,9999,2139480,1809540,3962,3351,456,90.9449,0.0271396,0.493559
25,UDP,10.12.5.2,10.0.0.1,49153,9999,1822500,1557900,3375,2885,368,78.2745,0.0271316,0.425144
26,UDP,10.12.23.2,10.0.0.1,49153,9999,1867860,1569780,3459,2907,376,78.8789,0.0271341,0.428861
27,UDP,10.12.8.2,10.0.0.1,49153,9999,1891080,1596780,3502,2957,350,80.2466,0.0271378,0.440356
28,UDP,10.0.200.4,10.0.0.1,49153,8000,29791,22244,22,17,5,0.470342,0.0276672,0.52779
29,UDP,10.0.0.1,10.0.200.4,49154,49153,625,568,13,12,1,0.332099,0.0276749,0.01136
30,UDP,10.12.29.2,10.0.0.1,49153,9999,1865700,1596780,3455,2957,389,80.2349,0.0271339,0.454547
31,UDP,10.12.27.2,10.0.0.1,49153,9999,1953180,1657800,3617,3070,439,83.305,0.0271352,0.46128
32,UDP,10.12.20.2,10.0.0.1,49153,9999,1660500,1419120,3075,2628,312,71.3135,0.027136,0.399655
33,UDP,10.0.200.5,10.0.0.1,49153,8000,2500,2500,2,2,0,0.0614257,0.0307129,0.315925
34,UDP,10.0.0.1,10.0.200.5,49155,49153,107,57,2,1,1,0.0295093,0.0295093,456000
35,UDP,10.12.15.2,10.0.0.1,49153,9999,1485540,1276560,2751,2364,268,64.1494,0.0271359,0.370768
36,UDP,10.12.25.2,10.0.0.1,49153,9999,1722060,1466640,3189,2716,371,73.6963,0.0271341,0.425066
37,UDP,10.0.200.6,10.0.0.1,49153,8000,23660,14586,16,10,6,0.280687,0.0280687,0.210757
38,UDP,10.0.0.1,10.0.200.6,49156,49153,437,285,9,6,3,0.163798,0.0272996,0.00438745
39,UDP,10.12.18.2,10.0.0.1,49153,9999,2411640,2079540,4466,3851,394,104.493,0.027134,0.614621
