Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
QUIC,1.06261,55.7764,1,,0
QUIC,1.56569,55.9784,1,,0
QUIC,2.06874,56.0255,1,,0
QUIC,2.56458,55.7468,1,,0
QUIC,3.06264,55.8267,1,,0
QUIC,3.56764,56.3952,1,,0
QUIC,4.0655,56.0022,1,,0
QUIC,4.56215,56.0391,1,,0
QUIC,5.05941,55.9285,1,,0
QUIC,5.56672,56.2405,1,,0
QUIC,6.06526,55.9431,1,,0
QUIC,6.5589,55.9144,1,,0
QUIC,7.06476,56.3323,1,,0
QUIC,7.56764,55.9169,1,,0
QUIC,8.06858,55.7461,1,,0
QUIC,8.56112,56.8614,1,,0
QUIC,9.06851,55.6594,1,,0
QUIC,9.56665,56.2497,1,,0
QUIC,10.0606,55.7868,1,,0
QUIC,10.5728,55.8618,1,,0
QUIC,11.0623,55.8545,1,,0
QUIC,11.5591,55.7536,1,,0
QUIC,12.0612,55.6538,1,,0
QUIC,12.5673,55.9838,1,,0
QUIC,13.0606,56.2606,1,,0
QUIC,13.5698,58.3518,1,,0
QUIC,14.0647,56.5449,1,,0
QUIC,14.5646,56.6281,1,,0
QUIC,15.0687,56.1955,1,,0
QUIC,15.5727,55.8694,1,,0
QUIC,16.0638,55.7504,1,,0
QUIC,16.5618,56.3715,1,,0
QUIC,17.073,56.0615,1,,0
QUIC,17.5628,56.3824,1,,0
QUIC,18.065,56.2387,1,,0
QUIC,18.5646,55.768,1,,0
QUIC,19.561,55.73,1,,0
QUIC,19.5631,56.5362,1,,0
QUIC,20.0687,55.9951,1,,0
QUIC,20.5678,55.7266,1,,0
QUIC,21.0711,56.1627,1,,0
QUIC,21.5648,55.9772,1,,0
QUIC,22.0618,56.1281,1,,0
QUIC,22.5757,56.2929,1,,0
QUIC,23.0686,55.8425,1,,0
