FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,TCP,10.0.200.2,10.0.0.1,49153,5000,3492,3436,9,8,1,0.219253,0.0274066,0.00668211
2,TCP,10.0.200.3,10.0.0.1,49153,5001,4820,3368,8,7,1,0.200965,0.0287093,0.0229388
3,TCP,10.0.0.1,10.0.200.3,5001,49153,220,168,4,3,1,0.0821779,0.0273926,0.00121056
4,TCP,10.0.200.4,10.0.0.1,49153,5002,3488,3384,9,7,2,0.199361,0.0284802,0.012425
5,UDP,10.12.1.2,10.0.0.1,49153,9999,675540,567540,1251,1051,135,28.521,0.027137,0.1525
6,UDP,10.12.73.2,10.0.0.1,49153,9999,581580,488700,1077,905,123,24.5556,0.0271332,0.133308
7,UDP,10.12.0.2,10.0.0.1,49153,9999,514080,443340,952,821,98,22.2772,0.0271342,0.119267
8,TCP,10.0.0.1,10.0.200.4,5002,49153,108,108,2,2,0,0.0614879,0.030744,0.0139142
9,UDP,10.12.15.2,10.0.0.1,49153,9999,577260,487080,1069,902,109,24.4747,0.0271338,0.130924
10,UDP,10.12.85.2,10.0.0.1,49153,9999,603180,520560,1117,964,88,26.1565,0.0271333,0.139956
11,UDP,10.12.6.2,10.0.0.1,49153,9999,522720,444960,968,824,96,22.3579,0.0271334,0.119654
12,UDP,10.12.65.2,10.0.0.1,49153,9999,543780,456300,1007,845,105,22.9291,0.027135,0.122722
13,UDP,10.12.19.2,10.0.0.1,49153,9999,730620,625320,1353,1158,141,31.4189,0.027132,0.168195
14,UDP,10.12.14.2,10.0.0.1,49153,9999,666900,561600,1235,1040,135,28.2203,0.0271349,0.151054
15,UDP,10.12.57.2,10.0.0.1,49153,9999,574020,484380,1063,897,109,24.3405,0.0271355,0.130281
16,UDP,10.12.49.2,10.0.0.1,49153,9999,690660,576180,1279,1067,178,28.9516,0.0271336,0.171166
17,UDP,10.12.30.2,10.0.0.1,49153,9999,669600,562140,1240,1041,115,28.2459,0.0271334,0.151311
18,UDP,10.12.72.2,10.0.0.1,49153,9999,599400,508140,1110,941,118,25.5315,0.0271323,0.136803
19,UDP,10.12.84.2,10.0.0.1,49153,9999,590220,510840,1093,946,112,25.6682,0.0271334,0.137517
20,UDP,10.12.45.2,10.0.0.1,49153,9999,555120,469260,1028,869,114,23.5794,0.0271339,0.126359
21,UDP,10.12.42.2,10.0.0.1,49153,9999,606960,528660,1124,979,107,26.5643,0.0271341,0.145473
22,TCP,10.0.200.5,10.0.0.1,49153,5003,3368,3316,7,6,1,0.171107,0.0285179,0.0822432
23,UDP,10.12.67.2,10.0.0.1,49153,9999,572400,487620,1060,903,106,24.5026,0.0271347,0.131416
24,UDP,10.12.50.2,10.0.0.1,49153,9999,634500,541620,1175,1003,115,27.2158,0.0271344,0.147891
25,UDP,10.12.61.2,10.0.0.1,49153,9999,615060,520560,1139,964,89,26.1578,0.0271347,0.140842
26,UDP,10.12.82.2,10.0.0.1,49153,9999,667440,578340,1236,1071,132,29.0617,0.0271351,0.158716
27,UDP,10.12.13.2,10.0.0.1,49153,9999,581040,479520,1076,888,125,24.0968,0.0271361,0.129298
