FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,UDP,10.11.0.2,10.0.0.1,49153,8000,297045,297045,227,227,0,6.47766,0.0285359,1.1316
2,UDP,10.0.0.1,10.11.0.2,49153,49153,5298,5298,118,118,0,3.19155,0.027047,0.0199556
3,UDP,10.12.115.2,10.0.0.1,49153,9999,432540,432540,801,801,0,22.047,0.0275243,0.119297
4,UDP,10.12.51.2,10.0.0.1,49153,9999,412020,412020,763,763,0,21.002,0.0275256,0.114137
5,UDP,10.12.162.2,10.0.0.1,49153,9999,426600,426600,790,790,0,21.7543,0.0275371,0.116659
6,UDP,10.12.235.2,10.0.0.1,49153,9999,409320,409320,758,758,0,20.8698,0.0275327,0.111969
7,UDP,10.12.179.2,10.0.0.1,49153,9999,368820,368820,683,683,0,18.8018,0.0275282,0.104952
8,UDP,10.12.13.2,10.0.0.1,49153,9999,356940,356940,661,661,0,18.1996,0.0275335,0.10113
9,UDP,10.12.121.2,10.0.0.1,49153,9999,399060,399060,739,739,0,20.3429,0.0275276,0.109181
10,UDP,10.12.67.2,10.0.0.1,49153,9999,375840,375840,696,696,0,19.1601,0.0275289,0.104368
11,UDP,10.12.156.2,10.0.0.1,49153,9999,399060,399060,739,739,0,20.3432,0.027528,0.107325
12,UDP,10.12.87.2,10.0.0.1,49153,9999,511380,511380,947,947,0,26.0689,0.0275279,0.138474
13,UDP,10.12.238.2,10.0.0.1,49153,9999,380700,380700,705,705,0,19.4079,0.0275289,0.102398
14,UDP,10.12.153.2,10.0.0.1,49153,9999,366120,366120,678,678,0,18.6626,0.027526,0.0991258
15,UDP,10.12.166.2,10.0.0.1,49153,9999,346680,346680,642,642,0,17.6737,0.0275291,0.0932368
16,UDP,10.12.48.2,10.0.0.1,49153,9999,387180,387180,717,717,0,19.7375,0.0275279,0.104152
17,UDP,10.12.32.2,10.0.0.1,49153,9999,439560,439560,814,814,0,22.409,0.0275295,0.118489
18,UDP,10.12.204.2,10.0.0.1,49153,9999,419040,419040,776,776,0,21.3627,0.0275293,0.116088
19,UDP,10.12.130.2,10.0.0.1,49153,9999,460080,460080,852,852,0,23.4595,0.0275347,0.124907
20,UDP,10.12.93.2,10.0.0.1,49153,9999,463320,463320,858,858,0,23.6202,0.0275294,0.125445
21,UDP,10.12.149.2,10.0.0.1,49153,9999,420660,420660,779,779,0,21.4467,0.0275311,0.113214
22,UDP,10.12.181.2,10.0.0.1,49153,9999,421200,421200,780,780,0,21.4721,0.0275283,0.113343
23,UDP,10.12.83.2,10.0.0.1,49153,9999,387180,387180,717,717,0,19.7374,0.0275278,0.1067
24,UDP,10.12.52.2,10.0.0.1,49153,9999,420660,420660,779,779,0,21.4437,0.0275272,0.113655
25,UDP,10.12.66.2,10.0.0.1,49153,9999,424440,424440,786,786,0,21.6352,0.0275257,0.11429
26,UDP,10.12.230.2,10.0.0.1,49153,9999,414720,414720,768,768,0,21.1456,0.0275334,0.114635
27,UDP,10.12.133.2,10.0.0.1,49153,9999,393660,393660,729,729,0,20.0696,0.0275304,0.105966
28,UDP,10.12.218.2,10.0.0.1,49153,9999,428760,428760,794,794,0,21.863,0.0275353,0.115878
29,UDP,10.12.11.2,10.0.0.1,49153,9999,364500,364500,675,675,0,18.5822,0.0275291,0.102635
30,UDP,10.12.167.2,10.0.0.1,49153,9999,376380,376380,697,697,0,19.1853,0.0275256,0.103447
31,UDP,10.12.219.2,10.0.0.1,49153,9999,475740,475740,881,881,0,24.2511,0.0275268,0.129928
32,UDP,10.12.129.2,10.0.0.1,49153,9999,479520,479520,888,888,0,24.4461,0.0275293,0.129133
33,UDP,10.12.237.2,10.0.0.1,49153,9999,403920,403920,748,748,0,20.5929,0.0275306,0.112751
34,UDP,10.12.25.2,10.0.0.1,49153,9999,478980,478980,887,887,0,24.4164,0.0275269,0.131256
35,UDP,10.12.36.2,10.0.0.1,49153,9999,416340,416340,771,771,0,21.2284,0.0275336,0.116636
36,UDP,10.12.190.2,10.0.0.1,49153,9999,446580,446580,827,827,0,22.77,0.0275333,0.120252
37,UDP,10.12.39.2,10.0.0.1,49153,9999,386100,386100,715,715,0,19.6833,0.0275291,0.106462
38,UDP,10.12.157.2,10.0.0.1,49153,9999,394200,394200,730,730,0,20.0937,0.0275257,0.106125
39,UDP,10.12.144.2,10.0.0.1,49153,9999,505980,505980,937,937,0,25.7991,0.0275337,0.136769
40,UDP,10.12.21.2,10.0.0.1,49153,9999,416880,416880,772,772,0,21.2532,0.02753,0.113311
41,UDP,10.12.155.2,10.0.0.1,49153,9999,353700,353700,655,655,0,18.0375,0.0275382,0.0952902
42,UDP,10.12.73.2,10.0.0.1,49153,9999,533520,533520,988,988,0,27.2028,0.0275332,0.144992
43,UDP,10.12.102.2,10.0.0.1,49153,9999,498420,498420,923,923,0,25.4064,0.0275259,0.134338
44,UDP,10.12.197.2,10.0.0.1,49153,9999,377460,377460,699,699,0,19.2413,0.0275269,0.106075
45,UDP,10.12.229.2,10.0.0.1,49153,9999,469260,469260,869,869,0,23.9234,0.0275298,0.12651
46,UDP,10.12.78.2,10.0.0.1,49153,9999,440100,440100,815,815,0,22.4378,0.0275311,0.118691
47,UDP,10.12.82.2,10.0.0.1,49153,9999,470340,470340,871,871,0,23.9799,0.0275315,0.127919
48,UDP,10.12.185.2,10.0.0.1,49153,9999,426060,426060,789,789,0,21.7207,0.0275294,0.114886
49,UDP,10.12.19.2,10.0.0.1,49153,9999,423360,423360,784,784,0,21.5827,0.0275289,0.121412
50,UDP,10.12.193.2,10.0.0.1,49153,9999,282420,282420,523,523,0,14.3964,0.0275267,0.0766161
51,UDP,10.12.198.2,10.0.0.1,49153,9999,502740,502740,931,931,0,25.6298,0.0275293,0.135613
52,UDP,10.12.183.2,10.0.0.1,49153,9999,326700,326700,605,605,0,16.6543,0.0275277,0.0896545
53,UDP,10.12.17.2,10.0.0.1,49153,9999,416880,416880,772,772,0,21.2531,0.02753,0.113658
54,UDP,10.12.126.2,10.0.0.1,49153,9999,407160,407160,754,754,0,20.7562,0.0275281,0.110271
55,UDP,10.12.61.2,10.0.0.1,49153,9999,455760,455760,844,844,0,23.238,0.0275332,0.123641
56,UDP,10.12.71.2,10.0.0.1,49153,9999,470880,470880,872,872,0,24.0101,0.0275345,0.12713
57,UDP,10.12.106.2,10.0.0.1,49153,9999,414720,414720,768,768,0,21.1407,0.027527,0.112024
58,UDP,10.12.44.2,10.0.0.1,49153,9999,426600,426600,790,790,0,21.7462,0.0275268,0.115196
59,UDP,10.12.98.2,10.0.0.1,49153,9999,466020,466020,863,863,0,23.7604,0.0275323,0.125873
60,UDP,10.12.215.2,10.0.0.1,49153,9999,410940,410940,761,761,0,20.9517,0.0275318,0.11104
61,UDP,10.12.148.2,10.0.0.1,49153,9999,421740,421740,781,781,0,21.5004,0.0275294,0.115056
62,UDP,10.12.89.2,10.0.0.1,49153,9999,481140,481140,891,891,0,24.5294,0.0275302,0.130802
63,UDP,10.12.95.2,10.0.0.1,49153,9999,423360,423360,784,784,0,21.5819,0.0275279,0.114455
64,UDP,10.12.31.2,10.0.0.1,49153,9999,459000,459000,850,850,0,23.4025,0.0275323,0.124078
65,UDP,10.12.177.2,10.0.0.1,49153,9999,423900,423900,785,785,0,21.6111,0.02753,0.114617
66,UDP,10.12.118.2,10.0.0.1,49153,9999,344520,344520,638,638,0,17.5663,0.0275333,0.0942534
67,UDP,10.12.69.2,10.0.0.1,49153,9999,361800,361800,670,670,0,18.4455,0.0275306,0.0981936
68,UDP,10.12.143.2,10.0.0.1,49153,9999,323460,323460,599,599,0,16.4913,0.0275313,0.0876756
69,UDP,10.12.150.2,10.0.0.1,49153,9999,331560,331560,614,614,0,16.9055,0.0275334,0.0940683
70,UDP,10.12.182.2,10.0.0.1,49153,9999,438480,438480,812,812,0,22.3542,0.0275299,0.120761
71,UDP,10.12.42.2,10.0.0.1,49153,9999,422280,422280,782,782,0,21.5268,0.0275278,0.114976
72,UDP,10.12.195.2,10.0.0.1,49153,9999,517320,517320,958,958,0,26.3756,0.027532,0.140507
73,UDP,10.12.154.2,10.0.0.1,49153,9999,496260,496260,919,919,0,25.3001,0.02753,0.134567
74,UDP,10.12.220.2,10.0.0.1,49153,9999,352620,352620,653,653,0,17.9776,0.0275307,0.0957575
75,UDP,10.12.239.2,10.0.0.1,49153,9999,357480,357480,662,662,0,18.2236,0.0275281,0.0969839
76,UDP,10.12.113.2,10.0.0.1,49153,9999,443340,443340,821,821,0,22.6023,0.0275302,0.120897
77,UDP,10.12.116.2,10.0.0.1,49153,9999,403920,403920,748,748,0,20.5894,0.0275259,0.109352
78,UDP,10.12.35.2,10.0.0.1,49153,9999,436860,436860,809,809,0,22.2727,0.0275312,0.118253
79,UDP,10.12.151.2,10.0.0.1,49153,9999,354780,354780,657,657,0,18.0852,0.027527,0.0960874
80,UDP,10.12.187.2,10.0.0.1,49153,9999,317520,317520,588,588,0,16.1874,0.0275296,0.0906666
81,UDP,10.12.0.2,10.0.0.1,49153,9999,449820,449820,833,833,0,22.9315,0.0275288,0.122192
82,UDP,10.12.105.2,10.0.0.1,49153,9999,404460,404460,749,749,0,20.6192,0.027529,0.109527
83,UDP,10.12.200.2,10.0.0.1,49153,9999,443880,443880,822,822,0,22.6336,0.0275348,0.120206
84,UDP,10.12.110.2,10.0.0.1,49153,9999,376920,376920,698,698,0,19.2157,0.0275297,0.102773
85,UDP,10.12.43.2,10.0.0.1,49153,9999,467640,467640,866,866,0,23.8364,0.0275247,0.128728
86,UDP,10.12.207.2,10.0.0.1,49153,9999,400140,400140,741,741,0,20.3966,0.0275258,0.108444
87,UDP,10.12.74.2,10.0.0.1,49153,9999,449820,449820,833,833,0,22.9327,0.0275303,0.121937
88,UDP,10.12.145.2,10.0.0.1,49153,9999,301860,301860,559,559,0,15.3882,0.027528,0.0833867
89,UDP,10.12.228.2,10.0.0.1,49153,9999,419040,419040,776,776,0,21.3609,0.0275269,0.115833
90,UDP,10.12.14.2,10.0.0.1,49153,9999,406080,406080,752,752,0,20.7001,0.0275267,0.110096
91,UDP,10.12.45.2,10.0.0.1,49153,9999,430920,430920,798,798,0,21.9685,0.0275295,0.11791
92,UDP,10.12.128.2,10.0.0.1,49153,9999,416880,416880,772,772,0,21.2523,0.0275289,0.113001
93,UDP,10.12.226.2,10.0.0.1,49153,9999,349920,349920,648,648,0,17.841,0.0275324,0.0961796
94,UDP,10.12.4.2,10.0.0.1,49153,9999,408240,408240,756,756,0,20.8123,0.0275295,0.110735
95,UDP,10.12.202.2,10.0.0.1,49153,9999,408240,408240,756,756,0,20.8139,0.0275316,0.1107
