Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
QUIC,2.06265,55.7675,1,,0
QUIC,2.57065,55.8218,1,,0
QUIC,3.06267,55.4514,1,,0
QUIC,3.56154,56.0866,1,,0
QUIC,4.06757,56.1097,1,,0
QUIC,4.56555,74.956,1,,0
QUIC,5.05868,56.017,1,,0
QUIC,8.59331,101.081,1,,0
QUIC,9.10507,124.606,1,,0
QUIC,9.59933,75.5361,1,,0
QUIC,10.5853,73.4093,1,,0
QUIC,11.0625,81.2116,1,,0
QUIC,11.5566,56.3166,1,,0
QUIC,12.0675,75.2323,1,,0
QUIC,12.5631,64.9495,1,,0
QUIC,13.0576,80.9055,1,,0
QUIC,13.5746,55.6935,1,,0
QUIC,15.0647,75.0285,1,,0
QUIC,16.0637,89.9439,1,,0
QUIC,17.5616,55.7514,1,,0
QUIC,18.5656,55.7418,1,,0
QUIC,19.0656,74.9568,1,,0
QUIC,20.0657,55.8791,1,,0
QUIC,5.56176,-1,0,Timeout,0
QUIC,21.0686,56.282,1,,0
QUIC,6.06277,-1,0,Timeout,0
QUIC,22.0617,55.9041,1,,0
QUIC,14.5626,-1,0,Timeout,0
QUIC,15.5707,-1,0,Timeout,0
QUIC,16.5607,-1,0,NoShortPacket,0
QUIC,18.062,-1,0,NoShortPacket,0
QUIC,23.0707,-1,0,NoShortPacket,0
