Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
QUIC,1.06237,74.6599,1,,0
QUIC,1.56524,55.177,1,,0
QUIC,2.06229,55.14,1,,0
QUIC,2.56428,74.6634,1,,0
QUIC,3.067,55.1205,1,,0
QUIC,3.568,64.6563,1,,0
QUIC,4.0656,55.1176,1,,0
QUIC,4.56124,55.0994,1,,0
QUIC,5.05731,55.1398,1,,0
QUIC,5.5673,55.5875,1,,0
QUIC,6.06448,74.6664,1,,0
QUIC,6.55865,55.1545,1,,0
QUIC,7.06501,74.6618,1,,0
QUIC,7.56803,55.4613,1,,0
QUIC,8.56524,55.1483,1,,0
QUIC,9.06082,55.1139,1,,0
QUIC,9.56837,55.196,1,,0
QUIC,10.0663,64.6614,1,,0
QUIC,11.0574,55.4967,1,,0
QUIC,11.5653,55.1769,1,,0
QUIC,12.0621,55.1044,1,,0
QUIC,12.5577,55.3122,1,,0
QUIC,13.0591,55.134,1,,0
QUIC,13.5752,55.1551,1,,0
QUIC,14.0644,55.1481,1,,0
QUIC,14.5633,55.1468,1,,0
QUIC,15.0667,55.0864,1,,0
QUIC,16.5634,55.1508,1,,0
QUIC,17.0693,55.1852,1,,0
QUIC,17.5613,55.1666,1,,0
QUIC,18.0634,55.1488,1,,0
QUIC,18.5643,55.1141,1,,0
QUIC,19.0653,55.0696,1,,0
QUIC,19.5643,55.121,1,,0
QUIC,20.0634,55.0768,1,,0
QUIC,21.0674,55.12,1,,0
QUIC,21.5646,58.1981,1,,0
QUIC,22.0654,55.1432,1,,0
QUIC,22.5733,55.0729,1,,0
QUIC,23.0674,55.1535,1,,0
QUIC,16.0636,-1,0,Timeout,0
