FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,UDP,10.11.0.2,10.0.0.1,49153,8000,4406161,4406161,3341,3341,0,95.0356,0.0284453,1.17185
2,UDP,10.11.1.2,10.0.0.1,49153,8000,4406161,4406161,3341,3341,0,95.3744,0.0285467,1.17185
3,UDP,10.11.2.2,10.0.0.1,49153,8000,4406161,4406161,3341,3341,0,95.7179,0.0286495,1.17185
4,UDP,10.11.3.2,10.0.0.1,49153,8000,4406157,4406157,3341,3341,0,96.4554,0.0288702,1.17184
5,UDP,10.11.4.2,10.0.0.1,49153,8000,4406157,4406157,3341,3341,0,96.9738,0.0290254,1.17184
6,UDP,10.11.5.2,10.0.0.1,49153,8000,4406157,4406157,3341,3341,0,97.4056,0.0291546,1.17183
7,UDP,10.11.6.2,10.0.0.1,49153,8000,4406157,4406157,3341,3341,0,97.9204,0.0293087,1.1719
8,UDP,10.11.7.2,10.0.0.1,49153,8000,4406162,4406162,3341,3341,0,98.2413,0.0294048,1.1719
9,UDP,10.11.8.2,10.0.0.1,49153,8000,4406153,4406153,3341,3341,0,98.3547,0.0294387,1.17076
10,UDP,10.11.9.2,10.0.0.1,49153,8000,4406153,4406153,3341,3341,0,98.6913,0.0295395,1.17076
11,UDP,10.11.10.2,10.0.0.1,49153,8000,4406157,4406157,3341,3341,0,98.5928,0.02951,1.17189
12,UDP,10.11.11.2,10.0.0.1,49153,8000,4406157,4406157,3341,3341,0,98.9161,0.0296067,1.17189
13,UDP,10.11.12.2,10.0.0.1,49153,8000,4406161,4406161,3341,3341,0,99.2305,0.0297008,1.17188
14,UDP,10.11.13.2,10.0.0.1,49153,8000,4406159,4406159,3341,3341,0,99.5529,0.0297973,1.17188
15,UDP,10.11.14.2,10.0.0.1,49153,8000,4406061,4406061,3340,3340,0,96.2862,0.0288282,1.17089
16,UDP,10.11.15.2,10.0.0.1,49153,8000,4406061,4406061,3340,3340,0,96.6165,0.0289271,1.17088
17,UDP,10.11.16.2,10.0.0.1,49153,8000,4406061,4406061,3340,3340,0,96.9459,0.0290257,1.17088
18,UDP,10.11.17.2,10.0.0.1,49153,8000,4406059,4406059,3340,3340,0,99.7486,0.0298648,1.17183
19,UDP,10.11.18.2,10.0.0.1,49153,8000,4406061,4406061,3340,3340,0,97.2942,0.02913,1.17087
20,UDP,10.11.19.2,10.0.0.1,49153,8000,4406061,4406061,3340,3340,0,97.7278,0.0292598,1.17087
21,UDP,10.11.20.2,10.0.0.1,49153,8000,4406061,4406061,3340,3340,0,98.1505,0.0293864,1.17086
22,UDP,10.11.21.2,10.0.0.1,49153,8000,4406061,4406061,3340,3340,0,97.9298,0.0293203,1.17086
23,UDP,10.11.22.2,10.0.0.1,49153,8000,4406061,4406061,3340,3340,0,98.2563,0.029418,1.17085
24,UDP,10.11.23.2,10.0.0.1,49153,8000,4406068,4406068,3340,3340,0,98.4407,0.0294733,1.17085
25,UDP,10.11.24.2,10.0.0.1,49153,8000,4406068,4406068,3340,3340,0,98.7638,0.02957,1.17085
26,UDP,10.11.25.2,10.0.0.1,49153,8000,4406068,4406068,3340,3340,0,99.0887,0.0296673,1.17084
27,UDP,10.11.26.2,10.0.0.1,49153,8000,4406068,4406068,3340,3340,0,99.4132,0.0297644,1.17084
28,UDP,10.11.27.2,10.0.0.1,49153,8000,4406066,4406066,3340,3340,0,99.9024,0.0299109,1.17083
29,UDP,10.11.28.2,10.0.0.1,49153,8000,4406066,4406066,3340,3340,0,100.198,0.0299995,1.17083
30,UDP,10.11.29.2,10.0.0.1,49153,8000,4406066,4406066,3340,3340,0,100.525,0.0300973,1.17082
31,UDP,10.11.30.2,10.0.0.1,49153,8000,4406066,4406066,3340,3340,0,100.821,0.0301859,1.17082
32,UDP,10.11.31.2,10.0.0.1,49153,8000,4406068,4406068,3340,3340,0,101.151,0.0302848,1.17081
33,UDP,10.11.32.2,10.0.0.1,49153,8000,4406077,4406077,3340,3340,0,101.474,0.0303813,1.17081
34,UDP,10.11.33.2,10.0.0.1,49153,8000,4406077,4406077,3340,3340,0,101.801,0.0304794,1.17081
35,UDP,10.11.34.2,10.0.0.1,49153,8000,4406077,4406077,3340,3340,0,102.132,0.0305785,1.1708
36,UDP,10.11.35.2,10.0.0.1,49153,8000,4406075,4406075,3340,3340,0,102.468,0.030679,1.1708
37,UDP,10.11.36.2,10.0.0.1,49153,8000,4406090,4406090,3340,3340,0,101.695,0.0304476,1.17186
38,UDP,10.11.37.2,10.0.0.1,49153,8000,4406090,4406090,3340,3340,0,102.016,0.0305437,1.17185
39,UDP,10.11.38.2,10.0.0.1,49153,8000,4406088,4406088,3340,3340,0,102.331,0.0306379,1.17185
40,UDP,10.11.39.2,10.0.0.1,49153,8000,4406088,4406088,3340,3340,0,102.651,0.0307337,1.17184
41,UDP,10.0.0.1,10.11.0.2,49153,49153,76594,76594,1663,1663,0,44.9206,0.0270118,0.0204077
42,UDP,10.0.0.1,10.11.1.2,49154,49153,76594,76594,1663,1663,0,44.9206,0.0270118,0.0204076
43,UDP,10.0.0.1,10.11.2.2,49155,49153,76594,76594,1663,1663,0,44.9206,0.0270118,0.0204076
44,UDP,10.0.0.1,10.11.3.2,49156,49153,76594,76594,1663,1663,0,44.9205,0.0270118,0.0204076
45,UDP,10.0.0.1,10.11.4.2,49157,49153,76594,76594,1663,1663,0,44.9205,0.0270118,0.0204076
46,UDP,10.0.0.1,10.11.5.2,49158,49153,76594,76594,1663,1663,0,44.9205,0.0270118,0.0204076
47,UDP,10.0.0.1,10.11.6.2,49159,49153,76590,76590,1663,1663,0,44.9205,0.0270117,0.0204078
48,UDP,10.0.0.1,10.11.7.2,49160,49153,76590,76590,1663,1663,0,44.9205,0.0270117,0.0204079
49,UDP,10.0.0.1,10.11.8.2,49161,49153,76596,76596,1663,1663,0,44.9209,0.0270119,0.0203897
50,UDP,10.0.0.1,10.11.9.2,49162,49153,76596,76596,1663,1663,0,44.9209,0.0270119,0.0203897
51,UDP,10.0.0.1,10.11.10.2,49163,49153,76590,76590,1663,1663,0,44.9205,0.0270117,0.020408
52,UDP,10.0.0.1,10.11.11.2,49164,49153,76590,76590,1663,1663,0,44.9206,0.0270118,0.020408
53,UDP,10.0.0.1,10.11.12.2,49165,49153,76594,76594,1663,1663,0,44.9205,0.0270117,0.020409
54,UDP,10.0.0.1,10.11.13.2,49166,49153,76593,76593,1663,1663,0,44.9205,0.0270117,0.0204087
55,UDP,10.0.0.1,10.11.14.2,49167,49153,76658,76658,1664,1664,0,44.9475,0.0270117,0.0204092
56,UDP,10.0.0.1,10.11.15.2,49168,49153,76658,76658,1664,1664,0,44.9474,0.0270117,0.0204092
57,UDP,10.0.0.1,10.11.16.2,49169,49153,76658,76658,1664,1664,0,44.9474,0.0270117,0.0204092
58,UDP,10.0.0.1,10.11.17.2,49170,49153,76654,76654,1664,1664,0,44.9479,0.027012,0.0204249
59,UDP,10.0.0.1,10.11.18.2,49171,49153,76658,76658,1664,1664,0,44.9474,0.0270117,0.0204092
60,UDP,10.0.0.1,10.11.19.2,49172,49153,76658,76658,1664,1664,0,44.9474,0.0270117,0.0204092
61,UDP,10.0.0.1,10.11.20.2,49173,49153,76658,76658,1664,1664,0,44.9474,0.0270117,0.0204092
62,UDP,10.0.0.1,10.11.21.2,49174,49153,76657,76657,1664,1664,0,44.9474,0.0270117,0.0204089
63,UDP,10.0.0.1,10.11.22.2,49175,49153,76658,76658,1664,1664,0,44.9475,0.0270117,0.0204092
64,UDP,10.0.0.1,10.11.23.2,49176,49153,76655,76655,1664,1664,0,44.9475,0.0270117,0.0204084
65,UDP,10.0.0.1,10.11.24.2,49177,49153,76655,76655,1664,1664,0,44.9475,0.0270117,0.0204084
66,UDP,10.0.0.1,10.11.25.2,49178,49153,76655,76655,1664,1664,0,44.9475,0.0270117,0.0204084
67,UDP,10.0.0.1,10.11.26.2,49179,49153,76655,76655,1664,1664,0,44.9475,0.0270117,0.0204083
68,UDP,10.0.0.1,10.11.27.2,49180,49153,76655,76655,1664,1664,0,44.9475,0.0270117,0.0204083
69,UDP,10.0.0.1,10.11.28.2,49181,49153,76655,76655,1664,1664,0,44.9475,0.0270117,0.0204083
70,UDP,10.0.0.1,10.11.29.2,49182,49153,76655,76655,1664,1664,0,44.9475,0.0270117,0.0204083
71,UDP,10.0.0.1,10.11.30.2,49183,49153,76655,76655,1664,1664,0,44.9475,0.0270117,0.0204083
