FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,UDP,10.11.0.2,10.0.0.1,49153,8000,140415,123745,99,88,14,2.40822,0.0273661,0.637608
2,UDP,10.0.0.1,10.11.0.2,49153,49153,2647,2557,50,48,2,1.29666,0.0270137,0.0130486
3,UDP,10.12.115.2,10.0.0.1,49153,9999,248940,241920,461,448,11,12.1558,0.0271336,0.0667855
4,UDP,10.12.51.2,10.0.0.1,49153,9999,237060,232200,439,430,7,11.6678,0.0271343,0.0643928
5,UDP,10.12.235.2,10.0.0.1,49153,9999,235440,229500,436,425,6,11.5317,0.0271334,0.0628551
6,UDP,10.12.179.2,10.0.0.1,49153,9999,212220,205200,393,380,8,10.3112,0.0271348,0.0584508
7,UDP,10.12.13.2,10.0.0.1,49153,9999,205740,199800,381,370,8,10.0397,0.0271344,0.0566191
8,UDP,10.12.121.2,10.0.0.1,49153,9999,230040,226800,426,420,5,11.3968,0.0271352,0.0620578
9,UDP,10.12.67.2,10.0.0.1,49153,9999,216540,211680,401,392,5,10.6381,0.0271379,0.0588041
10,UDP,10.12.156.2,10.0.0.1,49153,9999,229500,226260,425,419,3,11.3688,0.0271331,0.0609277
11,UDP,10.12.87.2,10.0.0.1,49153,9999,294300,285120,545,528,14,14.3261,0.0271328,0.0772863
12,UDP,10.12.238.2,10.0.0.1,49153,9999,219240,213300,406,395,7,10.7169,0.0271313,0.0574052
13,UDP,10.12.153.2,10.0.0.1,49153,9999,210600,205200,390,380,9,10.3142,0.0271426,0.0556183
14,UDP,10.12.166.2,10.0.0.1,49153,9999,199260,191700,369,355,11,9.63357,0.0271368,0.0516282
15,UDP,10.12.48.2,10.0.0.1,49153,9999,223020,213300,413,395,14,10.7178,0.0271337,0.0574054
16,UDP,10.12.32.2,10.0.0.1,49153,9999,253260,246240,469,456,9,12.3726,0.0271328,0.0663992
17,UDP,10.12.204.2,10.0.0.1,49153,9999,240840,234900,446,435,7,11.8034,0.0271343,0.065183
18,UDP,10.12.130.2,10.0.0.1,49153,9999,265140,258120,491,478,9,12.9692,0.0271323,0.070091
19,UDP,10.12.93.2,10.0.0.1,49153,9999,266760,254340,494,471,16,12.7805,0.0271348,0.0689136
20,UDP,10.12.149.2,10.0.0.1,49153,9999,241920,237600,448,440,6,11.9391,0.0271343,0.0640291
21,UDP,10.12.181.2,10.0.0.1,49153,9999,242460,233820,449,433,10,11.7483,0.0271324,0.0629706
22,UDP,10.12.83.2,10.0.0.1,49153,9999,223020,218700,413,405,5,10.9903,0.0271364,0.0602991
23,UDP,10.12.52.2,10.0.0.1,49153,9999,242460,238140,449,441,5,11.965,0.0271314,0.0643508
24,UDP,10.12.66.2,10.0.0.1,49153,9999,244620,237600,453,440,9,11.9426,0.0271423,0.0639905
25,UDP,10.12.230.2,10.0.0.1,49153,9999,238680,227880,442,422,17,11.452,0.0271373,0.0630486
26,UDP,10.12.133.2,10.0.0.1,49153,9999,226800,220860,420,409,10,11.0973,0.0271329,0.0594737
27,UDP,10.12.218.2,10.0.0.1,49153,9999,246780,242460,457,449,4,12.1838,0.0271354,0.0655862
28,UDP,10.12.11.2,10.0.0.1,49153,9999,209520,206280,388,382,5,10.364,0.0271309,0.0581694
29,UDP,10.12.167.2,10.0.0.1,49153,9999,216540,211680,401,392,6,10.6367,0.0271343,0.0582406
30,UDP,10.12.129.2,10.0.0.1,49153,9999,275940,266760,511,494,12,13.4051,0.0271358,0.0719125
31,UDP,10.12.237.2,10.0.0.1,49153,9999,232740,227340,431,421,6,11.4227,0.0271322,0.0634806
32,UDP,10.12.25.2,10.0.0.1,49153,9999,275940,264600,511,490,11,13.2963,0.0271353,0.0725374
33,UDP,10.12.36.2,10.0.0.1,49153,9999,239760,234900,444,435,4,11.8047,0.0271371,0.0658474
34,UDP,10.12.190.2,10.0.0.1,49153,9999,257040,246240,476,456,13,12.3719,0.0271313,0.0663647
35,UDP,10.12.39.2,10.0.0.1,49153,9999,222480,218700,412,405,5,10.9897,0.0271352,0.0603224
36,UDP,10.12.157.2,10.0.0.1,49153,9999,226800,220320,420,408,11,11.0714,0.0271358,0.0593755
37,UDP,10.12.144.2,10.0.0.1,49153,9999,291060,281880,539,522,12,14.1629,0.027132,0.0762937
38,UDP,10.12.21.2,10.0.0.1,49153,9999,240300,235440,445,436,6,11.8315,0.0271365,0.0640014
39,UDP,10.12.155.2,10.0.0.1,49153,9999,203580,196560,377,364,8,9.87688,0.0271343,0.052998
40,UDP,10.12.73.2,10.0.0.1,49153,9999,307260,291600,569,540,18,14.6528,0.0271349,0.0792938
41,UDP,10.12.102.2,10.0.0.1,49153,9999,286740,277560,531,514,12,13.9462,0.0271327,0.0749021
42,UDP,10.12.197.2,10.0.0.1,49153,9999,217080,212220,402,393,4,10.6641,0.0271352,0.0597136
43,UDP,10.12.229.2,10.0.0.1,49153,9999,270000,261360,500,484,15,13.1341,0.0271365,0.07054
44,UDP,10.12.78.2,10.0.0.1,49153,9999,253260,243540,469,451,13,12.2371,0.0271333,0.0662072
45,UDP,10.12.82.2,10.0.0.1,49153,9999,270540,264600,501,490,9,13.2961,0.0271348,0.0720574
46,UDP,10.12.19.2,10.0.0.1,49153,9999,243540,237600,451,440,9,11.9389,0.0271339,0.0682231
47,UDP,10.12.193.2,10.0.0.1,49153,9999,162540,158220,301,293,7,7.95134,0.0271377,0.0429559
48,UDP,10.12.198.2,10.0.0.1,49153,9999,289440,278100,536,515,13,13.9779,0.0271416,0.0750754
49,UDP,10.12.183.2,10.0.0.1,49153,9999,187920,183600,348,340,6,9.22669,0.0271373,0.0504377
50,UDP,10.12.17.2,10.0.0.1,49153,9999,239760,234900,444,435,5,11.803,0.0271334,0.0641245
51,UDP,10.12.126.2,10.0.0.1,49153,9999,234360,227340,434,421,5,11.4231,0.0271333,0.0616224
52,UDP,10.12.61.2,10.0.0.1,49153,9999,262440,253260,486,469,14,12.7301,0.027143,0.068751
53,UDP,10.12.71.2,10.0.0.1,49153,9999,271080,266760,502,494,8,13.4046,0.0271349,0.072079
54,UDP,10.12.106.2,10.0.0.1,49153,9999,238680,233280,442,432,5,11.7232,0.027137,0.063071
55,UDP,10.12.44.2,10.0.0.1,49153,9999,245700,234360,455,434,16,11.7776,0.0271372,0.0633187
56,UDP,10.12.98.2,10.0.0.1,49153,9999,268380,263520,497,488,5,13.2411,0.0271333,0.0712194
57,UDP,10.12.215.2,10.0.0.1,49153,9999,236520,232740,438,431,5,11.6959,0.0271367,0.0629434
58,UDP,10.12.148.2,10.0.0.1,49153,9999,243000,234900,450,435,12,11.8032,0.0271338,0.0641048
59,UDP,10.12.89.2,10.0.0.1,49153,9999,277020,272700,513,505,7,13.7017,0.0271321,0.0741906
60,UDP,10.12.95.2,10.0.0.1,49153,9999,243540,233820,451,433,16,11.7497,0.0271355,0.0632864
61,UDP,10.12.31.2,10.0.0.1,49153,9999,264060,258120,489,478,7,12.9696,0.027133,0.0700134
62,UDP,10.12.177.2,10.0.0.1,49153,9999,244080,235980,452,437,11,11.8581,0.0271351,0.0638487
63,UDP,10.12.118.2,10.0.0.1,49153,9999,198180,191160,367,354,9,9.60546,0.0271341,0.052353
64,UDP,10.12.69.2,10.0.0.1,49153,9999,207900,203040,385,376,8,10.2019,0.0271327,0.0551915
