FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,TCP,10.10.0.2,10.0.0.1,49153,5000,224,0,4,0,3,0,0,0
2,TCP,10.10.1.2,10.0.0.1,49153,5001,4820,3368,8,7,1,0.19141,0.0273443,0.0231366
3,TCP,10.0.0.1,10.10.1.2,5001,49153,220,168,4,3,1,0.081318,0.027106,0.00121093
4,TCP,10.10.2.2,10.0.0.1,49153,5002,5032,3476,12,9,3,0.24586,0.0273178,0.00200379
5,UDP,10.12.22.2,10.0.0.1,49153,9999,565380,467640,1047,866,96,23.5884,0.0272383,0.126395
6,TCP,10.0.0.1,10.10.2.2,5002,49153,332,276,6,5,1,0.1362,0.0272399,0.000165159
7,UDP,10.12.6.2,10.0.0.1,49153,9999,433620,373140,803,691,83,18.8268,0.0272457,0.100314
8,UDP,10.12.1.2,10.0.0.1,49153,9999,530280,456840,982,846,115,23.0481,0.0272436,0.122796
9,UDP,10.12.4.2,10.0.0.1,49153,9999,640440,547020,1186,1013,119,27.5905,0.0272365,0.147309
10,UDP,10.12.5.2,10.0.0.1,49153,9999,459000,399060,850,739,78,20.1273,0.0272359,0.111546
11,TCP,10.10.3.2,10.0.0.1,49153,5003,4876,3316,9,6,3,0.165275,0.0275458,0.00615483
12,UDP,10.12.16.2,10.0.0.1,49153,9999,644760,557820,1194,1033,109,28.1389,0.02724,0.151696
13,UDP,10.12.17.2,10.0.0.1,49153,9999,613440,528660,1136,979,109,26.6674,0.0272394,0.142533
14,UDP,10.12.9.2,10.0.0.1,49153,9999,645300,540000,1195,1000,136,27.2427,0.0272427,0.14715
15,UDP,10.12.18.2,10.0.0.1,49153,9999,542700,466560,1005,864,103,23.5374,0.0272424,0.130234
16,TCP,10.10.4.2,10.0.0.1,49153,5004,3436,3436,8,8,0,0.219081,0.0273851,0.00181927
17,UDP,10.12.29.2,10.0.0.1,49153,9999,614520,527040,1138,976,120,26.5932,0.0272472,0.152729
18,UDP,10.12.10.2,10.0.0.1,49153,9999,612360,504900,1134,935,140,25.4716,0.0272423,0.1366
19,TCP,10.0.0.1,10.10.4.2,5004,49153,108,108,2,2,0,0.0540478,0.0270239,0.0157822
20,UDP,10.12.12.2,10.0.0.1,49153,9999,710100,598860,1315,1109,139,30.2218,0.0272514,0.162476
21,UDP,10.12.20.2,10.0.0.1,49153,9999,663120,567540,1228,1051,120,28.6428,0.0272529,0.153956
22,TCP,10.10.5.2,10.0.0.1,49153,5005,4820,3368,8,7,1,0.191759,0.0273942,0.0205726
23,UDP,10.12.26.2,10.0.0.1,49153,9999,456300,380160,845,704,97,19.172,0.027233,0.103116
24,TCP,10.0.0.1,10.10.5.2,5005,49153,228,228,4,4,0,0.108101,0.0270252,0.00172949
25,UDP,10.12.13.2,10.0.0.1,49153,9999,535680,458460,992,849,103,23.1197,0.0272317,0.127558
26,UDP,10.12.0.2,10.0.0.1,49153,9999,720360,607500,1334,1125,136,30.6503,0.0272447,0.166017
27,TCP,10.10.6.2,10.0.0.1,49153,5006,3488,3376,9,7,2,0.191803,0.0274004,0.0124787
28,UDP,10.12.11.2,10.0.0.1,49153,9999,588600,508140,1090,941,100,25.6351,0.0272424,0.13865
29,TCP,10.0.0.1,10.10.6.2,5006,49153,108,108,2,2,0,0.0540586,0.0270293,0.0158067
30,UDP,10.12.14.2,10.0.0.1,49153,9999,498420,421740,923,781,104,21.2754,0.0272413,0.115036
31,TCP,10.10.7.2,10.0.0.1,49153,5007,3368,3316,7,6,1,0.164877,0.0274794,0.0856386
32,TCP,10.0.0.1,10.10.7.2,5007,49153,108,108,2,2,0,0.0540586,0.0270293,0.0158067
33,TCP,10.10.8.2,10.0.0.1,49153,5008,3672,3368,9,7,2,0.190839,0.0272628,0.0124516
34,TCP,10.0.0.1,10.10.8.2,5008,49153,108,108,2,2,0,0.0540478,0.0270239,0.0158099
35,UDP,10.12.15.2,10.0.0.1,49153,9999,577260,500040,1069,926,108,25.2304,0.0272466,0.137352
36,TCP,10.10.9.2,10.0.0.1,49153,5009,4928,3476,10,9,1,0.246697,0.0274108,0.00133192
37,TCP,10.0.0.1,10.10.9.2,5009,49153,332,224,6,4,2,0.108593,0.0271483,0.000134038
38,UDP,10.12.23.2,10.0.0.1,49153,9999,559440,469800,1036,870,117,23.7109,0.0272539,0.129491
39,UDP,10.12.7.2,10.0.0.1,49153,9999,652860,558900,1209,1035,102,28.2011,0.0272474,0.155993
40,TCP,10.10.10.2,10.0.0.1,49153,5010,3376,3376,7,7,0,0.19227,0.0274672,0.0243379
41,UDP,10.12.2.2,10.0.0.1,49153,9999,577260,494640,1069,916,97,24.9496,0.0272375,0.136505
42,TCP,10.0.0.1,10.10.10.2,5010,49153,108,108,2,2,0,0.0540478,0.0270239,0.0157791
43,UDP,10.12.27.2,10.0.0.1,49153,9999,693360,591300,1284,1095,159,29.8304,0.0272423,0.163388
44,UDP,10.12.21.2,10.0.0.1,49153,9999,666900,550800,1235,1020,149,27.782,0.0272373,0.154285
45,TCP,10.10.11.2,10.0.0.1,49153,5011,3480,3316,9,6,3,0.164741,0.0274568,0.0028495
46,UDP,10.12.25.2,10.0.0.1,49153,9999,543780,461160,1007,854,105,23.2582,0.0272345,0.127926
47,TCP,10.10.12.2,10.0.0.1,49153,5012,3436,3376,8,7,1,0.192235,0.0274621,0.0243384
48,TCP,10.0.0.1,10.10.12.2,5012,49153,108,108,2,2,0,0.0540478,0.0270239,0.0157753
49,TCP,10.10.13.2,10.0.0.1,49153,5013,6272,3316,9,6,3,0.165505,0.0275842,0.00801216
50,TCP,10.0.0.1,10.10.13.2,5013,49153,228,168,4,3,1,0.0816713,0.0272238,0.000439882
51,UDP,10.12.3.2,10.0.0.1,49153,9999,436320,373680,808,692,83,18.8536,0.0272451,0.106
52,TCP,10.10.14.2,10.0.0.1,49153,5014,3368,3316,7,6,1,0.164741,0.0274568,0.0855481
53,UDP,10.12.28.2,10.0.0.1,49153,9999,549180,466020,1017,863,99,23.522,0.0272561,0.13122
54,TCP,10.0.0.1,10.10.14.2,5014,49153,108,108,2,2,0,0.0540478,0.0270239,0.0158099
55,UDP,10.12.24.2,10.0.0.1,49153,9999,648000,537840,1200,996,134,27.1383,0.0272473,0.1509
56,TCP,10.10.15.2,10.0.0.1,49153,5015,3672,3620,9,8,1,0.220164,0.0275205,0.0212344
57,TCP,10.0.0.1,10.10.15.2,5015,49153,160,160,3,3,0,0.0816282,0.0272094,0.00115268
