Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
QUIC,1.06561,68.0381,1,,0
QUIC,1.5714,55.9634,1,,0
QUIC,2.06567,55.8496,1,,0
QUIC,2.56321,56.0478,1,,0
QUIC,3.06967,55.9819,1,,0
QUIC,3.56566,56.0478,1,,0
QUIC,4.06209,56.0043,1,,0
QUIC,4.56669,55.6626,1,,0
QUIC,5.05894,55.691,1,,0
QUIC,5.56373,55.9119,1,,0
QUIC,6.06151,55.7074,1,,0
QUIC,6.56283,55.8137,1,,0
QUIC,7.05968,55.878,1,,0
QUIC,7.56851,55.7822,1,,0
QUIC,8.07141,56.1707,1,,0
QUIC,8.56288,55.7651,1,,0
QUIC,9.06601,56.0037,1,,0
QUIC,9.56416,55.8668,1,,0
QUIC,10.058,55.7971,1,,0
QUIC,10.5672,55.7038,1,,0
QUIC,11.0636,55.8738,1,,0
QUIC,11.5636,55.7201,1,,0
QUIC,12.0659,55.7875,1,,0
QUIC,12.5735,55.8106,1,,0
QUIC,13.0637,56.0214,1,,0
QUIC,13.5622,56.0946,1,,0
QUIC,14.0619,55.8459,1,,0
QUIC,14.5647,55.7357,1,,0
QUIC,15.0726,55.9111,1,,0
QUIC,15.5682,55.6774,1,,0
QUIC,16.0656,56.2909,1,,0
QUIC,16.562,55.9309,1,,0
QUIC,17.0655,55.9961,1,,0
QUIC,17.562,55.6974,1,,0
QUIC,18.0658,56.0275,1,,0
QUIC,18.5685,55.6881,1,,0
QUIC,19.0682,56.0352,1,,0
QUIC,19.5722,55.8208,1,,0
QUIC,20.0646,55.6993,1,,0
QUIC,20.5667,55.8854,1,,0
QUIC,21.0737,55.8733,1,,0
QUIC,21.5637,65.0552,1,,0
QUIC,22.0666,55.6998,1,,0
QUIC,22.5758,55.6818,1,,0
QUIC,23.0626,55.7232,1,,0
