Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1.1,126.442,1,Pending,0
TCP,1.7,420.62,1,Pending,0
TCP,1.3,117.638,1,Pending,0
TCP,1.2,133.529,1,Pending,0
TCP,1,136.178,1,Pending,0
TCP,1.4,124.614,1,Pending,0
TCP,1.5,120.552,1,Pending,0
TCP,1.6,113.655,1,Pending,0
TCP,1.8,112.569,1,Pending,0
TCP,1.9,120.477,1,Pending,0
TCP,2,114.449,1,Pending,0
TCP,2.1,117.501,1,Pending,0
TCP,2.2,114.673,1,Pending,0
TCP,2.3,123.499,1,Pending,0
TCP,2.4,125.521,1,Pending,0
TCP,2.5,117.751,1,Pending,0
TCP,2.6,125.587,1,Pending,0
TCP,2.7,118.595,1,Pending,0
TCP,2.8,112.616,1,Pending,0
TCP,2.9,120.552,1,Pending,0
TCP,3,118.479,1,Pending,0
TCP,3.1,118.575,1,Pending,0
TCP,3.2,120.633,1,Pending,0
TCP,3.3,128.397,1,Pending,0
TCP,3.4,118.638,1,Pending,0
TCP,3.5,116.547,1,Pending,0
TCP,3.6,116.382,1,Pending,0
TCP,3.7,119.593,1,Pending,0
TCP,3.8,125.629,1,Pending,0
TCP,3.9,122.701,1,Pending,0
TCP,4,121.51,1,Pending,0
TCP,4.1,116.611,1,Pending,0
TCP,4.2,121.501,1,Pending,0
TCP,4.3,115.741,1,Pending,0
TCP,4.4,122.578,1,Pending,0
TCP,4.5,123.665,1,Pending,0
TCP,4.6,121.659,1,Pending,0
TCP,4.7,125.634,1,Pending,0
TCP,4.8,119.358,1,Pending,0
TCP,4.9,121.569,1,Pending,0
TCP,5,128.532,1,Pending,0
TCP,5.1,125.514,1,Pending,0
TCP,5.2,121.561,1,Pending,0
TCP,5.3,129.558,1,Pending,0
TCP,5.4,117.491,1,Pending,0
