FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,TCP,10.0.200.2,10.0.0.1,49153,5000,3620,3368,8,7,1,0.201821,0.0288316,0.0195972
2,TCP,10.0.0.1,10.0.200.2,5000,49153,108,108,2,2,0,0.0544182,0.0272091,0.0156814
3,TCP,10.0.200.3,10.0.0.1,49153,5001,4820,3368,8,7,1,0.200896,0.0286994,0.0228156
4,TCP,10.0.0.1,10.0.200.3,5001,49153,220,160,4,3,1,0.0885176,0.0295059,0.00114617
5,TCP,10.0.200.4,10.0.0.1,49153,5002,3368,3368,7,7,0,0.199361,0.0284802,0.0832974
6,UDP,10.12.1.2,10.0.0.1,49153,9999,675540,663660,1251,1229,15,33.3517,0.0271373,0.178327
7,UDP,10.12.73.2,10.0.0.1,49153,9999,581580,559440,1077,1036,26,28.11,0.0271332,0.152605
8,UDP,10.12.0.2,10.0.0.1,49153,9999,514080,497340,952,921,21,24.9905,0.0271341,0.133794
9,TCP,10.0.0.1,10.0.200.4,5002,49153,108,108,2,2,0,0.0604979,0.030249,0.0141397
10,UDP,10.12.15.2,10.0.0.1,49153,9999,577260,556740,1069,1031,25,27.9748,0.0271336,0.149648
11,UDP,10.12.85.2,10.0.0.1,49153,9999,603180,585900,1117,1085,25,29.4393,0.027133,0.157523
12,UDP,10.12.6.2,10.0.0.1,49153,9999,522720,506520,968,938,23,25.4512,0.0271335,0.136208
13,UDP,10.12.65.2,10.0.0.1,49153,9999,543780,526500,1007,975,21,26.4568,0.0271352,0.141602
14,UDP,10.12.19.2,10.0.0.1,49153,9999,730620,703080,1353,1302,38,35.3259,0.027132,0.189111
15,UDP,10.12.14.2,10.0.0.1,49153,9999,666900,649080,1235,1202,24,32.6162,0.027135,0.174584
16,UDP,10.12.57.2,10.0.0.1,49153,9999,574020,555660,1063,1029,18,27.923,0.027136,0.149453
17,UDP,10.12.49.2,10.0.0.1,49153,9999,690660,672840,1279,1246,27,33.8086,0.0271337,0.199881
18,UDP,10.12.30.2,10.0.0.1,49153,9999,669600,651240,1240,1206,17,32.7229,0.0271334,0.175294
19,UDP,10.12.72.2,10.0.0.1,49153,9999,599400,582660,1110,1079,20,29.2756,0.0271322,0.156866
20,UDP,10.12.84.2,10.0.0.1,49153,9999,590220,573480,1093,1062,27,28.816,0.0271337,0.15438
21,UDP,10.12.45.2,10.0.0.1,49153,9999,555120,537840,1028,996,25,27.0254,0.0271339,0.144826
22,UDP,10.12.42.2,10.0.0.1,49153,9999,606960,586980,1124,1087,22,29.4948,0.0271341,0.161521
23,TCP,10.0.200.5,10.0.0.1,49153,5003,3376,3376,7,7,0,0.198748,0.0283925,0.0241735
24,UDP,10.12.67.2,10.0.0.1,49153,9999,572400,551880,1060,1022,21,27.7315,0.0271345,0.148735
25,UDP,10.12.50.2,10.0.0.1,49153,9999,634500,613440,1175,1136,22,30.8246,0.0271343,0.167501
26,UDP,10.12.61.2,10.0.0.1,49153,9999,615060,597240,1139,1106,17,30.0106,0.0271344,0.161588
