Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1.3,117.561,1,Pending,0
TCP,1.1,1180.02,1,Pending,0
TCP,1.2,117.583,1,Pending,0
TCP,1.7,127.407,1,Pending,0
TCP,1,1170.02,1,Pending,0
TCP,1.4,118.521,1,Pending,0
TCP,1.8,117.627,1,Pending,0
TCP,1.6,122.385,1,Pending,0
TCP,1.5,121.434,1,Pending,0
TCP,1.9,4165.72,1,Pending,0
TCP,2,115.536,1,Pending,0
TCP,2.1,118.429,1,Pending,0
TCP,2.2,116.569,1,Pending,0
TCP,2.3,113.581,1,Pending,0
TCP,2.4,116.611,1,Pending,0
TCP,2.5,119.542,1,Pending,0
TCP,2.6,118.918,1,Pending,0
TCP,2.7,126.655,1,Pending,0
TCP,2.8,3113.21,1,Pending,0
TCP,2.9,124.575,1,Pending,0
TCP,3,3119.13,1,Pending,0
TCP,3.1,115.551,1,Pending,0
TCP,3.2,4181.62,1,Pending,0
TCP,3.3,121.386,1,Pending,0
TCP,3.4,120.492,1,Pending,0
TCP,3.5,120.444,1,Pending,0
TCP,3.6,129.487,1,Pending,0
TCP,3.7,122.608,1,Pending,0
TCP,3.8,117.555,1,Pending,0
TCP,3.9,118.713,1,Pending,0
TCP,4,1176.03,1,Pending,0
TCP,4.1,124.738,1,Pending,0
TCP,4.2,121.639,1,Pending,0
TCP,4.3,122.554,1,Pending,0
TCP,4.4,1176.49,1,Pending,0
TCP,4.5,1172.87,1,Pending,0
TCP,4.6,124.728,1,Pending,0
TCP,4.7,123.492,1,Pending,0
TCP,4.8,124.596,1,Pending,0
TCP,4.9,1181.14,1,Pending,0
TCP,5,116.642,1,Pending,0
TCP,5.1,119.682,1,Pending,0
TCP,5.2,3114.15,1,Pending,0
TCP,5.3,1124.61,1,Pending,0
TCP,5.4,127.606,1,Pending,0
