FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,TCP,10.0.200.2,10.0.0.1,49153,5000,276,108,5,2,3,0.449024,0.224512,3.9154e-05
2,TCP,10.0.200.3,10.0.0.1,49153,5001,4872,3420,9,8,1,0.830009,0.103751,0.00799412
3,TCP,10.0.0.1,10.0.200.3,5001,49153,220,116,4,2,2,0.0552499,0.0276249,0.000707077
4,TCP,10.0.200.4,10.0.0.1,49153,5002,6324,3368,10,7,3,0.980695,0.140099,0.00467034
5,UDP,10.0.200.30,10.0.0.1,49153,9999,3258360,925020,6034,1713,4157,480.928,0.280752,0.248449
6,TCP,10.0.0.1,10.0.200.4,5002,49153,228,168,4,3,1,0.108443,0.0361476,0.00050598
7,UDP,10.0.200.18,10.0.0.1,49153,9999,3703860,1254960,6859,2324,4407,599.987,0.25817,0.341224
8,UDP,10.0.200.20,10.0.0.1,49153,9999,2673540,934200,4951,1730,3027,450.762,0.260556,0.251094
9,UDP,10.0.200.14,10.0.0.1,49153,9999,2894400,902880,5360,1672,3587,445.557,0.266481,0.257653
10,UDP,10.0.200.12,10.0.0.1,49153,9999,3081780,1142100,5707,2115,3399,540.058,0.255346,0.320428
11,TCP,10.0.200.5,10.0.0.1,49153,5003,4880,3376,9,7,2,0.998836,0.142691,0.00646132
12,UDP,10.0.200.15,10.0.0.1,49153,9999,3845880,1278180,7122,2367,4636,603.106,0.254798,0.344444
13,TCP,10.0.0.1,10.0.200.5,5003,49153,228,176,4,3,1,0.0851823,0.0283941,0.00111728
14,UDP,10.0.200.7,10.0.0.1,49153,9999,3558600,1375380,6590,2547,3955,625.591,0.245619,0.376205
15,UDP,10.0.200.33,10.0.0.1,49153,9999,3627720,1172880,6718,2172,4368,567.968,0.261495,0.322295
16,UDP,10.0.200.16,10.0.0.1,49153,9999,2427300,792180,4495,1467,2981,378.461,0.257983,0.2139
17,UDP,10.0.200.8,10.0.0.1,49153,9999,3407400,1387260,6310,2569,3577,605.446,0.235674,0.374624
18,UDP,10.0.200.28,10.0.0.1,49153,9999,3912300,1236600,7245,2290,4804,633.302,0.276551,0.333991
19,TCP,10.0.200.6,10.0.0.1,49153,5004,3872,3368,9,7,2,0.791514,0.113073,0.00639477
20,UDP,10.0.200.32,10.0.0.1,49153,9999,3500280,1126980,6482,2087,4288,552.894,0.264923,0.304935
21,UDP,10.0.200.26,10.0.0.1,49153,9999,3351780,990360,6207,1834,4036,474.033,0.258469,0.270206
22,TCP,10.0.0.1,10.0.200.6,5004,49153,108,108,2,2,0,0.106548,0.053274,0.00759391
23,UDP,10.0.200.34,10.0.0.1,49153,9999,3056400,963360,5660,1784,3741,520.402,0.291705,0.260733
24,UDP,10.0.200.24,10.0.0.1,49153,9999,2883600,894240,5340,1656,3613,448.595,0.270891,0.244895
25,UDP,10.0.200.21,10.0.0.1,49153,9999,3345300,1019520,6195,1888,4116,525.858,0.278527,0.278508
26,UDP,10.0.200.17,10.0.0.1,49153,9999,2862540,954720,5301,1768,3434,464.234,0.262576,0.262621
27,UDP,10.0.200.31,10.0.0.1,49153,9999,2029320,683100,3758,1265,2407,341.022,0.269582,0.195735
28,UDP,10.0.200.35,10.0.0.1,49153,9999,2927340,944460,5421,1749,3515,481.487,0.275293,0.258364
29,UDP,10.0.200.23,10.0.0.1,49153,9999,2642220,791640,4893,1466,3217,439.065,0.299498,0.220663
30,UDP,10.0.200.27,10.0.0.1,49153,9999,3436560,1063800,6364,1970,4280,534.287,0.271212,0.294544
31,UDP,10.0.200.29,10.0.0.1,49153,9999,3527820,1138320,6533,2108,4300,554.61,0.263098,0.317871
32,UDP,10.0.200.36,10.0.0.1,49153,9999,3570480,1045980,6612,1937,4523,528.893,0.273048,0.287769
33,UDP,10.0.200.13,10.0.0.1,49153,9999,3114180,1020600,5767,1890,3721,490.526,0.259537,0.281062
34,UDP,10.0.200.25,10.0.0.1,49153,9999,3386880,1049220,6272,1943,4208,520.235,0.267749,0.292279
35,UDP,10.0.200.19,10.0.0.1,49153,9999,3151440,1006020,5836,1863,3852,487.741,0.261804,0.277568
36,UDP,10.0.200.9,10.0.0.1,49153,9999,2496420,932040,4623,1726,2861,430.364,0.249342,0.257707
37,UDP,10.0.200.22,10.0.0.1,49153,9999,3332880,1054080,6172,1952,4113,516.471,0.264586,0.292512
38,UDP,10.0.200.11,10.0.0.1,49153,9999,3853980,1466100,7137,2715,4264,699.936,0.257803,0.406844
39,UDP,10.0.200.10,10.0.0.1,49153,9999,3090420,1098360,5723,2034,3457,511.055,0.251256,0.306233
40,TCP,10.0.0.1,10.0.200.2,5000,49153,56,56,1,1,0,0.842833,0.842833,0
