Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
QUIC,1.06261,74.9479,1,,0
QUIC,1.56551,56.164,1,,0
QUIC,2.06867,55.8879,1,,0
QUIC,2.56458,55.7459,1,,0
QUIC,3.06258,55.7983,1,,0
QUIC,3.56791,56.2672,1,,0
QUIC,4.06549,56.0066,1,,0
QUIC,4.56189,55.7459,1,,0
QUIC,5.06023,75.2028,1,,0
QUIC,5.56765,56.0615,1,,0
QUIC,6.065,56.0447,1,,0
QUIC,6.55849,56.1728,1,,0
QUIC,7.06473,55.6834,1,,0
QUIC,7.56759,55.9602,1,,0
QUIC,8.06506,56.3547,1,,0
QUIC,8.56062,56.7091,1,,0
QUIC,9.06467,55.9063,1,,0
QUIC,9.5672,55.8335,1,,0
QUIC,10.0625,55.9083,1,,0
QUIC,10.5732,55.8986,1,,0
QUIC,11.0608,56.0712,1,,0
QUIC,11.5587,56.2112,1,,0
QUIC,12.5616,55.8886,1,,0
QUIC,13.0671,55.7319,1,,0
QUIC,13.569,55.8567,1,,0
QUIC,14.0677,75.0347,1,,0
QUIC,14.5626,55.5297,1,,0
QUIC,15.0688,56.2003,1,,0
QUIC,15.5715,56.5504,1,,0
QUIC,16.0636,55.8215,1,,0
QUIC,16.5638,56.3196,1,,0
QUIC,17.0685,55.7721,1,,0
QUIC,17.5645,56.6227,1,,0
QUIC,18.0607,55.9104,1,,0
QUIC,18.5666,55.9217,1,,0
QUIC,19.0639,55.6585,1,,0
QUIC,19.5607,56.5021,1,,0
QUIC,20.0721,55.6648,1,,0
QUIC,20.5698,55.871,1,,0
QUIC,21.0656,56.579,1,,0
QUIC,21.5648,56.107,1,,0
QUIC,22.0658,56.3042,1,,0
QUIC,22.5693,55.6877,1,,0
QUIC,23.0737,55.6963,1,,0
